Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
151;20/05/2023;08:35;CHINA;SUPER LEAGUE - ROUND 8;Meizhou Hakka;Shanghai Port;29;42;1,1429;26;41;1,0488;0,6905;0,6341;1,3246;0,4378
152;20/05/2023;08:35;CHINA;SUPER LEAGUE - ROUND 8;Tianjin Jinmen Tiger;Shandong Taishan;25;39;1,0769;30;40;1,35;0,641;0,75;1,391;0,4808
153;20/05/2023;04:30;CHINA;FA CUP - 1/64-FINALS;Changzhou Lanzhiyi;Wuhan Jiangcheng;0;0;0;0;0;0;0;0;0;0
154;20/05/2023;04:30;CHINA;FA CUP - 1/64-FINALS;Inner Mongolia;Hunan Billows;27;40;0,925;31;40;1,3;0,675;0,775;1,45;0,5231
155;20/05/2023;04:30;CHINA;FA CUP - 1/64-FINALS;Ningxia Renfangzhong;Taian Tiankuang;0;0;0;0;0;0;0;0;0;0
156;20/05/2023;04:30;CHINA;FA CUP - 1/64-FINALS;Qujing Yibu;Jiangxi Dark Horse;0;0;0;0;0;0;0;0;0;0
157;20/05/2023;04:30;CHINA;FA CUP - 1/64-FINALS;Shanghai Shenshui;Nantong Haimen;0;0;0;0;0;0;0;0;0;0
158;20/05/2023;19:00;COLOMBIA;PRIMERA A - APERTURA - QUADRANGULAR - ROUND 1;Dep. Pasto;Atl. Nacional;26;43;0,907;31;43;1,2326;0,6047;0,7209;1,3256;0,4359
159;20/05/2023;22:00;COLOMBIA;PRIMERA A - APERTURA - QUADRANGULAR - ROUND 1;Ind. Medellin;Millonarios;28;43;1,0698;27;43;1,0465;0,6512;0,6279;1,2791;0,4089
160;20/05/2023;13:00;CROATIA;HNL - ROUND 35;Gorica;Varazdin;22;43;0,8372;26;43;0,8837;0,5116;0,6047;1,1163;0,3094
161;20/05/2023;13:00;CYPRUS;FIRST DIVISION - RELEGATION GROUP - ROUND 39;Paralimni;AEL Limassol;27;43;1,0;24;42;0,9048;0,6279;0,5714;1,1993;0,3588
162;20/05/2023;13:00;CYPRUS;FIRST DIVISION - CHAMPIONSHIP GROUP - ROUND 35;Aris;Omonia;32;43;1,3721;34;43;1,0698;0,7442;0,7907;1,5349;0,5884
163;20/05/2023;10:00;CZECH REPUBLIC;1. LIGA - CHAMPIONSHIP GROUP - ROUND 3;Slovacko;Sigma Olomouc;29;43;0,907;37;43;1,3953;0,6744;0,8605;1,5349;0,5803
164;20/05/2023;10:00;CZECH REPUBLIC;1. LIGA - CHAMPIONSHIP GROUP - ROUND 3;Sparta Prague;Bohemians;39;43;1,7209;34;43;1,3023;0,907;0,7907;1,6977;0,7172
165;20/05/2023;13:00;CZECH REPUBLIC;1. LIGA - CHAMPIONSHIP GROUP - ROUND 3;Slavia Prague;Plzen;33;43;1,5581;32;43;1,2326;0,7674;0,7442;1,5116;0,5711
166;20/05/2023;05:15;CZECH REPUBLIC;DIVISION 2 - ROUND 28;Chrudim;Varnsdorf;27;43;1,186;41;43;1,6512;0,6279;0,9535;1,5814;0,5987
167;20/05/2023;05:15;CZECH REPUBLIC;DIVISION 2 - ROUND 28;Vyskov;Sigma Olomouc B;28;42;1,2143;35;44;1,5227;0,6667;0,7955;1,4622;0,5304
168;20/05/2023;12:00;CZECH REPUBLIC;DIVISION 2 - ROUND 28;Lisen;Trinec;28;42;1,0476;30;43;1,2791;0,6667;0,6977;1,3644;0,4652
169;20/05/2023;09:00;DENMARK;1ST DIVISION - PROMOTION GROUP - ROUND 30;Vendsyssel;Helsingor;37;43;1,5349;29;43;1,3721;0,8605;0,6744;1,5349;0,5803
170;20/05/2023;09:00;DENMARK;ELITEDIVISIONEN WOMEN - RELEGATION - ROUND 7;Odense Q W;Aarhus W;37;43;1,8605;31;40;1,75;0,8605;0,775;1,6355;0,6669
171;20/05/2023;09:00;DENMARK;ELITEDIVISIONEN WOMEN - RELEGATION - ROUND 7;Sundby W;Naestved W;33;41;1,4146;7;8;1,625;0,8049;0,875;1,6799;0,7043
172;20/05/2023;08:55;DENMARK;ELITEDIVISIONEN WOMEN - CHAMPIONSHIP GROUP - ROUND 7;Brondby W;Nordsjaelland W;35;43;1,4884;32;43;1,2326;0,814;0,7442;1,5582;0,6058
173;20/05/2023;09:00;DENMARK;ELITEDIVISIONEN WOMEN - CHAMPIONSHIP GROUP - ROUND 7;Koge W;Thisted FC W;32;41;1,4878;35;42;1,7143;0,7805;0,8333;1,6138;0,6504
174;20/05/2023;17:00;DOMINICAN REPUBLIC;LDF - ROUND 11;Delfines Del Este;Moca;31;42;1,5714;32;43;1,0;0,7381;0,7442;1,4823;0,5493
175;20/05/2023;15:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 11;Mushuc Runa;Aucas;27;43;1,0465;29;43;1,0465;0,6279;0,6744;1,3023;0,4235
176;20/05/2023;17:30;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 11;Dep. Cuenca;Ind. del Valle;26;42;0,7857;32;43;1,1395;0,619;0,7442;1,3632;0,4607
177;20/05/2023;20:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 11;U. Catolica;Emelec;30;43;1,3023;28;43;1,0233;0,6977;0,6512;1,3489;0,4543
178;20/05/2023;18:00;EL SALVADOR;PRIMERA DIVISION - CLAUSURA - PLAY OFFS - QUARTER-FINALS;Dragon;Luis Angel Firpo;27;43;1,093;20;43;0,7442;0,6279;0,4651;1,093;0,292
179;20/05/2023;22:30;EL SALVADOR;PRIMERA DIVISION - CLAUSURA - PLAY OFFS - QUARTER-FINALS;Alianza FC;FAS;28;43;1,1163;28;43;0,9535;0,6512;0,6512;1,3024;0,4241
180;20/05/2023;08:30;ENGLAND;LEAGUE TWO - PLAY OFFS - SEMI-FINALS;Stockport County;Salford;30;43;1,0465;35;43;1,3721;0,6977;0,814;1,5117;0,5679
181;20/05/2023;11:00;ENGLAND;LEAGUE TWO - PLAY OFFS - SEMI-FINALS;Carlisle;Bradford City;29;43;1,0465;33;43;0,9767;0,6744;0,7674;1,4418;0,5175
182;20/05/2023;12:15;ENGLAND;WOMEN’S SUPER LEAGUE;Tottenham W;Reading W;32;43;1,5116;31;43;1,5349;0,7442;0,7209;1,4651;0,5365
183;20/05/2023;11:00;ESTONIA;MEISTRILIIGA - ROUND 13;Narva;Kalju;29;43;1,2791;25;43;1,093;0,6744;0,5814;1,2558;0,3921
184;20/05/2023;13:30;ESTONIA;MEISTRILIIGA - ROUND 13;Kuressaare;Tallinna Kalev;28;40;1,4;32;43;1,4419;0,7;0,7442;1,4442;0,5209
185;20/05/2023;09:00;ETHIOPIA;PREMIER LEAGUE - ROUND 25;Adama City;Arba Menche;28;43;0,9535;31;43;1,1395;0,6512;0,7209;1,3721;0,4695
186;20/05/2023;12:00;ETHIOPIA;PREMIER LEAGUE - ROUND 25;Ethiopia Bunna;Legetafo Legedadi;31;43;1,1395;16;24;1,0417;0,7209;0,6667;1,3876;0,4806
187;20/05/2023;10:00;EUROPE;EURO U17 - ROUND 2;Portugal U17;Scotland U17;35;43;1,5349;33;42;1,4048;0,814;0,7857;1,5997;0,6396
188;20/05/2023;11:30;EUROPE;EURO U17 - ROUND 2;Ireland U17;Wales U17;30;42;1,3571;32;43;1,2326;0,7143;0,7442;1,4585;0,5316
189;20/05/2023;15:00;EUROPE;EURO U17 - ROUND 2;France U17;Germany U17;35;42;1,5476;32;39;1,7949;0,8333;0,8205;1,6538;0,6837
190;20/05/2023;15:00;EUROPE;EURO U17 - ROUND 2;Hungary U17;Poland U17;28;43;1,093;32;42;1,9048;0,6512;0,7619;1,4131;0,4961
191;20/05/2023;07:00;EUROPE;EURO U17 WOMEN - ROUND 3;France U17 W;England U17 W;38;43;2,1628;34;43;1,7907;0,8837;0,7907;1,6744;0,6987
192;20/05/2023;07:00;EUROPE;EURO U17 WOMEN - ROUND 3;Poland U17 W;Sweden U17 W;36;43;1,7907;35;43;1,7674;0,8372;0,814;1,6512;0,6815
193;20/05/2023;11:00;EUROPE;EURO U17 WOMEN - ROUND 3;Spain U17 W;Estonia U17 W;32;43;1,4419;34;41;2,6341;0,7442;0,8293;1,5735;0,6172
194;20/05/2023;11:00;EUROPE;EURO U17 WOMEN - ROUND 3;Switzerland U17 W;Germany U17 W;39;43;2,0465;36;43;1,8837;0,907;0,8372;1,7442;0,7593
195;20/05/2023;11:00;FAROE ISLANDS;PREMIER LEAGUE - ROUND 10;Streymur;IF Fuglafjordur;32;43;1,5581;33;42;1,5;0,7442;0,7857;1,5299;0,5847
196;20/05/2023;08:00;FINLAND;VEIKKAUSLIIGA;KuPS;Lahti;23;42;0,8333;33;43;1,4419;0,5476;0,7674;1,315;0,4202
197;20/05/2023;10:00;FINLAND;YKKONEN;JJK Jyvaskyla;KaPa;33;43;1,2326;35;40;1,875;0,7674;0,875;1,6424;0,6715
198;20/05/2023;10:00;FINLAND;YKKONEN;SalPa;Ekenas;27;42;1,2857;34;42;1,4762;0,6429;0,8095;1,4524;0,5204
199;20/05/2023;10:00;FINLAND;SUOMEN CUP - 1/32-FINALS;PuiU;Futura;2;3;1,3333;33;42;1,5714;0,6667;0,7857;1,4524;0,5238
200;20/05/2023;10:00;FINLAND;KANSALLINEN LIIGA WOMEN;Honka W;Ilves W;31;43;1,186;35;43;1,6047;0,7209;0,814;1,5349;0,5868
201;20/05/2023;09:45;FRANCE;LIGUE 2 - ROUND 36;Bordeaux;Laval;33;43;1,186;33;43;1,4186;0,7674;0,7674;1,5348;0,5889
202;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;Amiens;Caen;28;43;1,0698;27;42;1,0;0,6512;0,6429;1,2941;0,4187
203;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;Guingamp;Metz;31;43;1,2558;25;43;1,186;0,7209;0,5814;1,3023;0,4191
204;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;Nimes;Dijon;28;43;1,093;30;43;1,0;0,6512;0,6977;1,3489;0,4543
205;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;Niort;Annecy;26;42;1,2143;30;43;1,3023;0,619;0,6977;1,3167;0,4319
206;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;Paris FC;Sochaux;28;44;1,0227;31;43;1,186;0,6364;0,7209;1,3573;0,4588
207;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;Pau FC;Bastia;32;43;1,0698;25;43;1,0465;0,7442;0,5814;1,3256;0,4327
208;20/05/2023;14:00;FRANCE;LIGUE 2 - ROUND 36;St Etienne;Quevilly Rouen;27;43;1,186;26;43;1,093;0,6279;0,6047;1,2326;0,3797
209;20/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 23;Banjul Utd;Brikama U.;22;41;0,8293;20;41;0,8537;0,5366;0,4878;1,0244;0,2618
210;20/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 23;Gamtel;Wellingara;24;41;0,7805;12;29;0,6897;0,5854;0,4138;0,9992;0,2422
211;20/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 23;Marimoo;Samger;19;42;0,6667;24;41;0,878;0,4524;0,5854;1,0378;0,2648
212;20/05/2023;07:30;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 15;Gagra;Saburtalo Tbilisi;29;42;1,1429;28;43;1,2558;0,6905;0,6512;1,3417;0,4497
213;20/05/2023;08:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 15;Samtredia;Dila Gori;24;41;1,0732;28;42;1,0476;0,5854;0,6667;1,2521;0,3903
214;20/05/2023;09:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 15;Samgurali;Dinamo Batumi;32;43;1,3488;29;40;1,3;0,7442;0,725;1,4692;0,5395
215;20/05/2023;12:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 15;Telavi;Torpedo Kutaisi;23;42;0,9048;26;42;1,0714;0,5476;0,619;1,1666;0,339
216;20/05/2023;13:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 15;Dinamo Tbilisi;Shukura;30;43;1,4186;34;42;1,2619;0,6977;0,8095;1,5072;0,5648
217;20/05/2023;08:00;GERMANY;2. BUNDESLIGA - ROUND 33;Arminia Bielefeld;Paderborn;34;41;1,4878;33;42;1,5714;0,8293;0,7857;1,615;0,6516
218;20/05/2023;08:00;GERMANY;2. BUNDESLIGA - ROUND 33;Braunschweig;Regensburg;21;41;1,0488;29;43;1,4186;0,5122;0,6744;1,1866;0,3454
219;20/05/2023;08:00;GERMANY;2. BUNDESLIGA - ROUND 33;Heidenheim;Sandhausen;31;43;1,2558;30;43;1,3023;0,7209;0,6977;1,4186;0,503
220;20/05/2023;15:30;GERMANY;2. BUNDESLIGA - ROUND 33;Hamburger SV;Greuther Furth;37;42;1,7381;30;41;1,0;0,881;0,7317;1,6127;0,6446
221;20/05/2023;09:00;GERMANY;3. LIGA - ROUND 37;Aue;Ingolstadt;32;42;1,3333;31;42;1,5238;0,7619;0,7381;1,5;0,5624
222;20/05/2023;09:00;GERMANY;3. LIGA - ROUND 37;Dortmund II;SpVgg Bayreuth;29;42;1,1667;36;43;1,4419;0,6905;0,8372;1,5277;0,5781
223;20/05/2023;09:00;GERMANY;3. LIGA - ROUND 37;Elversberg;Wehen;31;43;1,6047;27;43;1,1395;0,7209;0,6279;1,3488;0,4527
224;20/05/2023;09:00;GERMANY;3. LIGA - ROUND 37;Hallescher;RW Essen;31;43;1,3488;29;41;1,2195;0,7209;0,7073;1,4282;0,5099
225;20/05/2023;09:00;GERMANY;3. LIGA - ROUND 37;Verl;Freiburg II;35;43;1,4186;25;42;0,8333;0,814;0,5952;1,4092;0,4845
226;20/05/2023;09:00;GERMANY;3. LIGA - ROUND 37;Viktoria Koln;VfL Osnabruck;31;42;1,2143;36;42;1,6667;0,7381;0,8571;1,5952;0,6326
227;20/05/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - LOSERS STAGE - ROUND 3;Holstein Kiel U19;Viktoria Berlin U19;25;42;1,4524;30;42;1,5238;0,5952;0,7143;1,3095;0,4252
228;20/05/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - LOSERS STAGE - ROUND 4;St. Pauli U19;Munich 1860 U19;36;43;1,9302;36;43;1,4419;0,8372;0,8372;1,6744;0,7009
229;20/05/2023;07:00;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - LOSERS STAGE - ROUND 4;Karlsruher SC U19;Hannover U19;34;43;1,6977;30;43;1,3023;0,7907;0,6977;1,4884;0,5517
230;20/05/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - WINNERS STAGE - ROUND 3;Duisburg U19;Hansa Rostock U19;32;42;1,2381;37;42;1,7619;0,7619;0,881;1,6429;0,6712
231;20/05/2023;06:00;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - WINNERS STAGE - ROUND 4;Leverkusen U19;Darmstadt U19;36;42;1,5714;30;43;1,4186;0,8571;0,6977;1,5548;0,598
232;20/05/2023;08:00;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - WINNERS STAGE - ROUND 3;Hoffenheim U19;Koln U19;40;43;2,1163;28;43;1,3953;0,9302;0,6512;1,5814;0,6057
233;20/05/2023;09:30;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - WINNERS STAGE - ROUND 3;Eintracht Frankfurt U19;Oberhausen U19;38;43;1,5814;32;43;1,2791;0,8837;0,7442;1,6279;0,6576
234;20/05/2023;10:30;GERMANY;JUNIOREN BUNDESLIGA PLAY OFFS - WINNERS STAGE - ROUND 4;Bochum U19;Hertha U19;31;43;1,3256;36;43;1,7442;0,7209;0,8372;1,5581;0,6035
235;20/05/2023;08:00;GERMANY;BUNDESLIGA WOMEN - ROUND 21;Bayer Leverkusen W;Bayern Munich W;28;43;1,3953;35;43;1,5349;0,6512;0,814;1,4652;0,5301
236;20/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 31;Bechem United;Legon Cities;29;43;1,1163;25;43;0,907;0,6744;0,5814;1,2558;0,3921
237;20/05/2023;15:00;GHANA;PREMIER LEAGUE - ROUND 31;Accra Lions;Aduana;30;43;1,0233;23;43;0,7209;0,6977;0,5349;1,2326;0,3732
238;20/05/2023;23:00;GUATEMALA;LIGA NACIONAL - CLAUSURA - PLAY OFFS - SEMI-FINALS;Xelaju;Guastatoya;27;41;0,9756;25;43;0,8837;0,6585;0,5814;1,2399;0,3829
239;20/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 21;Sangaredi;Horoya;8;14;1,0714;21;34;0,9118;0,5714;0,6176;1,189;0,3529
240;20/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 21;SOAR;Hafia;12;25;0,72;20;33;0,9091;0,48;0,6061;1,0861;0,2909
241;20/05/2023;09:10;HUNGARY;OTP BANK LIGA - ROUND 32;MOL Fehervar;Zalaegerszegi;34;43;1,3488;30;42;1,0714;0,7907;0,7143;1,505;0,5648
242;20/05/2023;12:45;HUNGARY;OTP BANK LIGA - ROUND 32;Ferencvaros;Debrecen;33;43;1,3023;31;42;1,1905;0,7674;0,7381;1,5055;0,5664
243;20/05/2023;12:00;ICELAND;LENGJUDEILDIN - ROUND 3;Thor Akureyri;Leiknir;32;43;1,5349;36;43;1,6279;0,7442;0,8372;1,5814;0,623
244;20/05/2023;11:00;ICELAND;DIVISION 2 - ROUND 3;Fjardabyggd/Leiknir;KV Reykjavik;21;27;1,8889;32;43;1,7674;0,7778;0,7442;1,522;0,5788
245;20/05/2023;11:00;ICELAND;DIVISION 2 - ROUND 3;Sindri;Throttur Vogar;36;43;1,9302;33;43;1,3023;0,8372;0,7674;1,6046;0,6425
246;20/05/2023;12:00;ICELAND;DIVISION 2 - ROUND 3;KFG Gardabaer;Hottur / Huginn;38;43;1,7907;25;33;1,4545;0,8837;0,7576;1,6413;0,6695
247;21/05/2023;13:00;ICELAND;DIVISION 2 - ROUND 3;Fjallabyggd;IR Reykjavik;36;43;1,8372;37;43;1,7674;0,8372;0,8605;1,6977;0,7204
248;20/05/2023;13:00;ICELAND;DIVISION 2 - ROUND 3;Haukar;Dalvik/Reynir;34;43;1,5581;36;43;1,5349;0,7907;0,8372;1,6279;0,662
249;20/05/2023;13:00;ICELAND;DIVISION 2 - ROUND 3;Olafsvik;Volsungur;36;43;1,8837;38;43;1,6279;0,8372;0,8837;1,7209;0,7398
250;20/05/2023;10:00;IRAQ;SUPER LEAGUE - ROUND 29;Al Naft;Al Quwa Al Jawiya;28;43;1,0465;27;43;0,9535;0,6512;0,6279;1,2791;0,4089
251;20/05/2023;14:30;IRAQ;SUPER LEAGUE - ROUND 29;Al Shorta;Al Karkh;30;43;1,0233;23;43;0,7674;0,6977;0,5349;1,2326;0,3732
252;20/05/2023;13:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 11;Peamount W;Galway United W;33;42;2,1667;7;9;1,0;0,7857;0,7778;1,5635;0,6111
253;20/05/2023;13:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 11;Sligo Rovers W;Shelbourne W;31;36;1,6667;33;43;1,4419;0,8611;0,7674;1,6285;0,6608
254;20/05/2023;13:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 11;Treaty Utd W;Wexford Youths Football Club W;36;43;1,907;30;43;1,3721;0,8372;0,6977;1,5349;0,5841
255;20/05/2023;13:30;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 11;Shamrock Rovers W;DLR Waves W;6;9;1,0;28;41;1,1707;0,6667;0,6829;1,3496;0,4553
256;20/05/2023;15:35;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 11;Bohemians WFC W;Athlone WFC W;29;43;1,0;31;43;1,2326;0,6744;0,7209;1,3953;0,4862
257;20/05/2023;14:30;ISRAEL;LIGAT HA'AL - CHAMPIONSHIP GROUP - ROUND 36;H. Beer Sheva;Netanya;34;43;1,2326;28;43;1,3721;0,7907;0,6512;1,4419;0,5149
258;20/05/2023;14:30;ISRAEL;LIGAT HA'AL - CHAMPIONSHIP GROUP - ROUND 36;Maccabi Haifa;Hapoel Jerusalem;33;43;1,4651;28;43;1,0;0,7674;0,6512;1,4186;0,4997
259;20/05/2023;14:30;ISRAEL;LIGAT HA'AL - CHAMPIONSHIP GROUP - ROUND 36;SC Ashdod;Maccabi Tel Aviv;27;43;1,186;34;43;1,3721;0,6279;0,7907;1,4186;0,4965
260;20/05/2023;07:30;ITALY;SERIE A WOMEN - RELEGATION GROUP - ROUND 9;Como W;Pomigliano W;33;41;1,6341;34;43;1,3488;0,8049;0,7907;1,5956;0,6364
261;20/05/2023;07:30;ITALY;SERIE A WOMEN - RELEGATION GROUP - ROUND 9;Sampdoria W;Parma W;36;42;1,6429;20;27;1,4444;0,8571;0,7407;1,5978;0,6349
262;20/05/2023;09:30;ITALY;SERIE A WOMEN - CHAMPIONSHIP GROUP - ROUND 9;AS Roma W;Inter W;35;43;1,6047;33;43;1,6744;0,814;0,7674;1,5814;0,6247
263;20/05/2023;12:30;IVORY COAST;LIGUE 1 - ROUND 28;Bassam;San Pedro;30;43;1,0698;28;40;0,925;0,6977;0,7;1,3977;0,4884
264;20/05/2023;12:30;IVORY COAST;LIGUE 1 - ROUND 28;Sporting Gagnoa;Stade d Abidjan;24;40;0,925;18;29;0,8966;0,6;0,6207;1,2207;0,3724
265;20/05/2023;14:45;IVORY COAST;LIGUE 1 - ROUND 28;Racing d'Abidjan;Bouake;33;43;1,1395;26;39;0,8718;0,7674;0,6667;1,4341;0,5116
266;20/05/2023;01:00;JAPAN;J1 LEAGUE - ROUND 14;Avispa Fukuoka;Urawa Reds;28;43;1,1163;31;43;1,1628;0,6512;0,7209;1,3721;0,4695
267;20/05/2023;03:00;JAPAN;J1 LEAGUE - ROUND 14;Kashima Antlers;FC Tokyo;26;43;0,9767;27;43;1,1395;0,6047;0,6279;1,2326;0,3797
268;20/05/2023;03:00;JAPAN;J1 LEAGUE - ROUND 14;Nagoya Grampus;Sanfrecce Hiroshima;28;43;0,8837;24;43;0,814;0,6512;0,5581;1,2093;0,3634
269;20/05/2023;03:00;JAPAN;J1 LEAGUE - ROUND 14;Shonan Bellmare;Cerezo Osaka;23;43;0,9302;27;43;0,8837;0,5349;0,6279;1,1628;0,3359
270;20/05/2023;04:00;JAPAN;J1 LEAGUE - ROUND 14;Kashiwa Reysol;Vissel Kobe;32;43;1,186;26;43;0,907;0,7442;0,6047;1,3489;0,45
271;20/05/2023;04:00;JAPAN;J1 LEAGUE - ROUND 14;Yokohama FC;Kawasaki Frontale;28;43;1,1395;33;43;1,4186;0,6512;0,7674;1,4186;0,4997
272;20/05/2023;05:00;JAPAN;J1 LEAGUE - ROUND 14;Sagan Tosu;Albirex Niigata;28;43;1,1163;32;43;1,2558;0,6512;0,7442;1,3954;0,4846
273;20/05/2023;07:00;JAPAN;J1 LEAGUE - ROUND 14;Gamba Osaka;Yokohama F. Marinos;28;43;1,1395;33;43;1,3721;0,6512;0,7674;1,4186;0,4997
274;20/05/2023;02:00;JAPAN;WE LEAGUE WOMEN - ROUND 19;Beleza W;Nojima Stella W;26;43;1,2093;30;43;1,186;0,6047;0,6977;1,3024;0,4219
275;20/05/2023;08:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 10;Shakhter Karagandy;Aksu;33;43;1,4186;32;42;1,381;0,7674;0,7619;1,5293;0,5847
276;20/05/2023;08:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 10;Zhetysu Taldykorgan;Atyrau;28;42;1,1667;26;42;1,1429;0,6667;0,619;1,2857;0,4127
277;20/05/2023;10:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 10;FC Astana;Kyzylzhar;28;43;1,2791;27;41;0,9756;0,6512;0,6585;1,3097;0,4288
278;20/05/2023;06:00;KENYA;SHIELD CUP - SEMI-FINALS;Tusker;Ulinzi Stars;28;42;0,9762;23;42;0,8333;0,6667;0,5476;1,2143;0,3651
279;20/05/2023;09:00;KENYA;SHIELD CUP - SEMI-FINALS;Kakamega Homeboyz;Leopards;21;41;0,7805;24;42;0,9048;0,5122;0,5714;1,0836;0,2927
280;20/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 35;Drita;Malisheva;26;43;1,0465;28;42;1,3333;0,6047;0,6667;1,2714;0,4032
281;20/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 35;Dukagjini;Trepca 89;29;43;1,0233;28;42;1,0714;0,6744;0,6667;1,3411;0,4496
282;20/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 35;FC Ballkani;Ferizaj;29;42;1,2143;25;41;0,9024;0,6905;0,6098;1,3003;0,4211
283;20/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 35;KF Llapi;Gjilani;29;42;1,1905;27;43;1,0;0,6905;0,6279;1,3184;0,4336
284;20/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 35;Prishtina;Drenica;31;43;1,1163;26;43;1,0698;0,7209;0,6047;1,3256;0,4359
285;20/05/2023;13:15;KUWAIT;PREMIER LEAGUE - CHAMPIONSHIP GROUP - ROUND 8;Al Salmiya;Al-Fahaheel;33;43;1,2093;29;43;1,1395;0,7674;0,6744;1,4418;0,5175
286;20/05/2023;06:00;LAOS;LAO LEAGUE - ROUND 8;Ezra;Viengchanh;29;39;1,3846;29;40;1,35;0,7436;0,725;1,4686;0,5391
287;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;Bantu;Lifofane;25;38;1,1579;18;32;0,9062;0,6579;0,5625;1,2204;0,3701
288;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;LCS;CCX;14;24;0,875;16;24;0,9583;0,5833;0,6667;1,25;0,3889
289;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;Linare;Defence Force;16;28;0,8214;13;20;1,1;0,5714;0,65;1,2214;0,3714
290;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;Liphakoe;Galaxy;14;25;0,92;11;18;0,9444;0,56;0,6111;1,1711;0,3422
291;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;LMPS;Manonyane;15;36;0,6111;14;23;1,0435;0,4167;0,6087;1,0254;0,2536
292;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;Machokha;Matlama;9;13;1,3077;24;34;1,0;0,6923;0,7059;1,3982;0,4887
293;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;Mazenod;Lioli;15;22;1,0909;18;34;0,7941;0,6818;0,5294;1,2112;0,3609
294;20/05/2023;09:00;LESOTHO;PREMIER LEAGUE - ROUND 30;Naughty Boys;Lijabatho;17;19;1,6842;9;21;0,6667;0,8947;0,4286;1,3233;0,3835
295;20/05/2023;14:00;LIBYA;PREMIER LEAGUE - ROUND 16;Al Hilal;Al Akhdar;7;19;0,5789;22;35;0,9429;0,3684;0,6286;0,997;0,2316
296;20/05/2023;09:00;LITHUANIA;A LYGA - ROUND 14;Suduva;Zalgiris;32;42;1,3571;28;43;1,2558;0,7619;0,6512;1,4131;0,4961
297;20/05/2023;11:00;LITHUANIA;A LYGA - ROUND 14;Kauno Zalgiris;Dainava Alytus;29;41;1,1707;32;42;1,5238;0,7073;0,7619;1,4692;0,5389
298;20/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 6;Dedza Dynamos;Silver Strikers;25;34;1,1765;33;43;1,186;0,7353;0,7674;1,5027;0,5643
299;20/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 6;Ekwendeni Hammers;Chitipa United;25;42;0,9524;18;32;1,0312;0,5952;0,5625;1,1577;0,3348
