Nº;ID;Date;Time;Country;League;Home;Away;jogosHome;jogosAway;GPH;GAH;GPA;GAA;avgHome;avgAway;avgSum;U25;O25
1;6F2p9b54;23/09/2023;12:00;AUSTRIA;BUNDESLIGA - ROUND 8;Salzburg;BW Linz;24;25;1,875;1,25;2,68;1,28;1,5775;1,965;3,5425;31,31;68,16
