Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
63;08/08/2023;23:00;NORTH & CENTRAL AMERICA;CONCACAF CENTRAL AMERICAN CUP - ROUND 2;Esteli;Olimpia;14;30;16;30;0,4667;0,5333;1,0;2,8333;1,7337;2,9;1,599;5,7333
64;08/08/2023;22:06;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 3;Club Tijuana W;Club America W;18;30;12;30;0,6;0,4;1,0;3,0333;2,1982;3,6333;1,9746;6,6666
65;08/08/2023;14:45;RUSSIA;RUSSIAN CUP - GROUP STAGE - ROUND 2;Spartak Moscow;Pari NN;13;30;17;30;0,4333;0,5667;1,0;3,0333;1,7978;2,3333;1,5563;5,3666
66;08/08/2023;11:00;PORTUGAL;LIGA REVELACAO U23 - ROUND 1;Mafra U23;SC Farense U23;13;30;17;30;0,4333;0,5667;1,0;2,9667;1,538;2,4667;1,9102;5,4334
67;08/08/2023;05:00;INDONESIA;LIGA 1 - ROUND 7;Persikabo 1973;PSS Sleman;17;30;13;30;0,5667;0,4333;1,0;2,4333;1,4533;2,8333;1,655;5,2666
68;08/08/2023;12:00;LATVIA;OPTIBET VIRSLIGA - ROUND 25;BFC Daugavpils;RFS;16;30;14;30;0,5333;0,4667;1,0;2,9667;1,8883;3,0667;2,2201;6,0334
69;08/08/2023;17:15;PERU;LIGA 2 - ROUND 19;Alianza Huanuco;Santos;11;30;19;30;0,3667;0,6333;1,0;3,0667;1,4591;2,1667;1,551;5,2334
70;08/08/2023;16:00;BOLIVIA;LEAGUE CUP - ROUND 6;Universitario de Vinto;Nacional Potosi;19;30;11;30;0,6333;0,3667;1,0;2,2667;1,34;3,5333;2,2171;5,8
71;08/08/2023;12:00;BULGARIA;VTORA LIGA - ROUND 4;CSKA 1948 Sofia II;Septemvri Sofia;18;30;12;30;0,6;0,4;1,0;2,1667;1,3683;3,0667;1,4817;5,2334
72;08/08/2023;11:00;EUROPE;EUROPA LEAGUE - QUALIFICATION - SEMI-FINALS;FC Astana (Kaz);Ludogorets (Bul);18;30;11;30;0,6;0,3667;0,9667;2,3;1,464;3,1;1,7954;5,4
73;08/08/2023;15:00;EUROPE;CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Rakow (Pol);Aris (Cyp);15;30;14;30;0,5;0,4667;0,9667;2,5333;1,4079;3,0667;2,1746;5,6
74;08/08/2023;11:00;PORTUGAL;LIGA REVELACAO U23 - ROUND 1;Estrela U23;Benfica U23;20;30;9;30;0,6667;0,3;0,9667;2,2;1,7205;3,4;1,8726;5,6
75;08/08/2023;15:00;ENGLAND;EFL CUP - 1/64-FINALS;Huddersfield;Middlesbrough;15;30;14;30;0,5;0,4667;0,9667;3,1333;2,7415;2,8333;1,6948;5,9666
76;08/08/2023;15:45;ENGLAND;EFL CUP - 1/64-FINALS;Rotherham;Morecambe;16;30;13;30;0,5333;0,4333;0,9666;2,4;1,5832;3,2667;2,1899;5,6667
77;08/08/2023;15:45;ENGLAND;EFL CUP - 1/64-FINALS;Cheltenham;Birmingham;13;30;16;30;0,4333;0,5333;0,9666;2,8;1,7776;2,6;1,6248;5,4
78;08/08/2023;21:00;SOUTH AMERICA;COPA LIBERTADORES - PLAY OFFS - 1/8-FINALS;Internacional (Bra);River Plate (Arg);16;30;13;30;0,5333;0,4333;0,9666;2,4;1,2543;2,9667;1,7026;5,3667
79;08/08/2023;15:45;ENGLAND;EFL CUP - 1/64-FINALS;Stoke;West Brom;16;30;13;30;0,5333;0,4333;0,9666;2,4667;1,7269;3,0;1,5916;5,4667
80;08/08/2023;15:45;ENGLAND;EFL CUP - 1/64-FINALS;Derby;Blackpool;16;30;13;30;0,5333;0,4333;0,9666;2,7667;1,2297;2,8333;1,6347;5,6
81;08/08/2023;12:30;RUSSIA;RUSSIAN CUP - GROUP STAGE - ROUND 2;Rubin Kazan;Lokomotiv Moscow;19;30;10;30;0,6333;0,3333;0,9666;2,3;1,6563;3,4667;1,8025;5,7667
82;08/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 1;Oliveira Hospital;Alverca;11;30;17;30;0,3667;0,5667;0,9334;3,2333;1,7259;2,3667;1,1686;5,6
83;08/08/2023;14:00;PORTUGAL;LIGA 3 - ROUND 1;Canelas 2010;Anadia;15;30;13;30;0,5;0,4333;0,9333;2,6333;1,2512;2,8;1,6813;5,4333
84;08/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 21;Qingdao Hainiu;Shanghai Port;16;30;12;30;0,5333;0,4;0,9333;2,7333;1,672;2,8;1,3515;5,5333
85;08/08/2023;14:00;SWEDEN;SUPERETTAN - ROUND 17;Helsingborg;Orgryte;16;30;12;30;0,5333;0,4;0,9333;2,3667;1,378;2,8333;1,551;5,2
86;08/08/2023;15:45;ENGLAND;EFL CUP - 1/64-FINALS;Notts Co;Lincoln;9;30;19;30;0,3;0,6333;0,9333;3,6;1,6852;2,2333;1,6469;5,8333
87;08/08/2023;13:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 19;Saburtalo Tbilisi;Torpedo Kutaisi;12;30;16;30;0,4;0,5333;0,9333;2,7;1,6563;2,2;1,6207;4,9
88;08/08/2023;07:30;KYRGYZSTAN;PREMIER LIGA - ROUND 17;Kara Balta;Muras United;12;30;8;16;0,4;0,5;0,9;3,5;2,1095;2,3125;1,2103;5,8125
89;08/08/2023;10:15;RUSSIA;RUSSIAN CUP - GROUP STAGE - ROUND 2;Ural;FK Rostov;16;30;11;30;0,5333;0,3667;0,9;2,3;0,9713;2,8667;1,5861;5,1667
90;08/08/2023;15:30;WORLD;CLUB FRIENDLY;Huetor Tajar (Esp);Granada CF B (Esp);8;30;19;30;0,2667;0,6333;0,9;3,1333;1,668;2,3333;1,7192;5,4666
91;08/08/2023;15:00;WORLD;CLUB FRIENDLY;Barcelona (Esp);Tottenham (Eng);14;30;13;30;0,4667;0,4333;0,9;2,5;1,7464;3,3333;2,0548;5,8333
92;08/08/2023;13:30;DENMARK;LANDSPOKAL CUP - 1/64-FINALS;Roskilde KFUM's;Bronshoj;14;30;13;30;0,4667;0,4333;0,9;2,8667;1,384;3,3333;1,6193;6,2
93;08/08/2023;15:45;ENGLAND;EFL CUP - 1/64-FINALS;Preston;Salford;13;30;14;30;0,4333;0,4667;0,9;2,6667;1,5986;3,2667;1,9653;5,9334
94;08/08/2023;15:30;ENGLAND;EFL CUP - 1/64-FINALS;Newport;Charlton;14;30;12;30;0,4667;0,4;0,8667;2,8667;1,4996;3,1;1,6401;5,9667
95;08/08/2023;16:00;ENGLAND;EFL CUP - 1/64-FINALS;Wrexham;Wigan;5;30;21;30;0,1667;0,7;0,8667;3,8333;1,6347;2,0667;1,3149;5,9
96;08/08/2023;14:30;WORLD;CLUB FRIENDLY;Hoogstraten (Bel);K. Berchem Sport (Bel);15;30;11;30;0,5;0,3667;0,8667;2,9667;2,1053;3,2333;1,8382;6,2
97;08/08/2023;10:15;TURKMENISTAN;YOKARY LIGA - ROUND 11;Altyn Asyr;Ahal;15;30;11;30;0,5;0,3667;0,8667;2,4;1,6042;3,5;1,893;5,9
98;08/08/2023;13:00;CZECH REPUBLIC;MOL CUP - 1/64-FINALS;Doubravka;Domazlice;12;30;14;30;0,4;0,4667;0,8667;3,0333;1,8883;2,8667;1,8209;5,9
99;08/08/2023;09:00;INDONESIA;LIGA 1 - ROUND 7;Persis Solo;Persib Bandung;12;30;14;30;0,4;0,4667;0,8667;3,2;1,99;2,7667;1,4533;5,9667
100;08/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 21;Shandong Taishan;Chengdu Rongcheng;13;30;13;30;0,4333;0,4333;0,8666;3,0;1,6931;2,6667;1,6193;5,6667
101;08/08/2023;13:30;GERMANY;OBERLIGA BAYERN SÜD - ROUND 5;Dachau;Deisenhofen;13;30;13;30;0,4333;0,4333;0,8666;3,2667;2,2499;3,2;2,3007;6,4667
102;08/08/2023;10:30;GEORGIA;CRYSTALBET EROVNULI LIGA 2 - ROUND 20;Merani Martvili;Spaeri;16;30;10;30;0,5333;0,3333;0,8666;2,5;1,8028;3,3;1,7916;5,8
103;08/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 21;Meizhou Hakka;Changchun Yatai;11;30;14;30;0,3667;0,4667;0,8334;3,0667;1,5478;3,1667;1,9847;6,2334
104;08/08/2023;15:30;WALES;CYMRU SOUTH - ROUND 2;Abergavenny Town;Llantwit Major;14;30;11;30;0,4667;0,3667;0,8334;3,0333;1,8345;2,9;1,5351;5,9333
105;08/08/2023;15:00;PERU;LIGA 2 - ROUND 19;Pirata;Carlos Stein;14;30;11;30;0,4667;0,3667;0,8334;2,5667;1,4302;3,6333;2,1053;6,2
