Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
87;29/05/2023;09:30;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;MSV Dusseldorf;SC St.Tonis;35;43;1,5814;32;43;1,4186;0,814;0,7442;1,5582;0,6058
88;29/05/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;Cronenberger;Union Nettetal;28;43;1,2326;33;43;1,4419;0,6512;0,7674;1,4186;0,4997
89;29/05/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;FC Monheim;Homberg;35;43;1,6744;32;43;1,2093;0,814;0,7442;1,5582;0,6058
90;29/05/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;Germania Ratingen;Uerdingen;29;43;1,3721;27;43;1,5116;0,6744;0,6279;1,3023;0,4235
91;29/05/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;Hamborn;SSVg Velbert;33;42;1,7381;34;43;1,6047;0,7857;0,7907;1,5764;0,6213
92;29/05/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;Kleve;SW Essen;32;43;1,3488;34;42;1,5952;0,7442;0,8095;1,5537;0,6024
93;29/05/2023;10:00;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;Schonnebeck;TVD Velbert;31;43;1,7209;31;43;1,3256;0,7209;0,7209;1,4418;0,5197
94;29/05/2023;10:30;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;Sonsbeck;Baumberg;31;43;1,5814;28;43;1,2326;0,7209;0,6512;1,3721;0,4695
95;29/05/2023;10:30;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 41;TuRU Dusseldorf;Hilden;28;43;1,3256;32;43;1,3488;0,6512;0,7442;1,3954;0,4846
96;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;1.FC Nurnberg W;Hoffenheim II W;30;42;1,619;26;41;1,2683;0,7143;0,6341;1,3484;0,4529
97;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;Andernach W;FC Koln II W;31;41;1,561;18;26;1,4231;0,7561;0,6923;1,4484;0,5234
98;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;Freiburg II W;Sand W;18;25;1,28;25;42;1,0476;0,72;0,5952;1,3152;0,4285
99;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;Gutersloh W;Eintracht Frankfurt II W;28;42;1,3095;33;42;1,5476;0,6667;0,7857;1,4524;0,5238
100;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;Ingolstadt W;Bayern Munich II W;29;42;1,4048;32;42;1,2143;0,6905;0,7619;1,4524;0,5261
101;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;Jena W;Wolfsburg II W;36;43;1,6279;32;43;1,3023;0,8372;0,7442;1,5814;0,623
102;29/05/2023;09:00;GERMANY;2. BUNDESLIGA WOMEN - ROUND 26;Turbine Potsdam II W;RB Leipzig W;33;43;1,6279;31;41;1,9756;0,7674;0,7561;1,5235;0,5802
103;29/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Asante Kotoko;Karela;27;43;1,0;26;43;1,0;0,6279;0,6047;1,2326;0,3797
104;29/05/2023;09:15;GREECE;SUPER LEAGUE 2 - ROUND 27;Kifisias;PAE Chania;28;39;1,1538;25;43;0,8372;0,7179;0,5814;1,2993;0,4174
105;29/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Apollon Pontou;Veria;25;42;0,8333;28;41;0,9268;0,5952;0,6829;1,2781;0,4065
106;29/05/2023;13:00;HUNGARY;NB I WOMEN - PLAY OFFS - FINAL;Ferencvaros W;Gyor W;39;42;3,2619;33;40;1,775;0,9286;0,825;1,7536;0,7661
107;29/05/2023;13:00;ICELAND;BESTA-DEILD KARLA - ROUND 9;KA Akureyri;Fram;26;42;1,0952;36;43;1,8837;0,619;0,8372;1,4562;0,5182
108;29/05/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 10;Keflavik;Breidablik;34;43;1,7442;31;42;1,3095;0,7907;0,7381;1,5288;0,5836
109;29/05/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 10;Vikingur Reykjavik;Valur;35;42;1,5714;29;42;1,4286;0,8333;0,6905;1,5238;0,5754
110;29/05/2023;10:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;Fjardab/Hottur/Leiknir W;Hafnarfjordur W;8;9;1,7778;29;32;1,7188;0,8889;0,9062;1,7951;0,8055
111;29/05/2023;10:45;IRAQ;SUPER LEAGUE - ROUND 31;Al Kahraba;Karbala;30;43;1,0;26;42;0,9286;0,6977;0,619;1,3167;0,4319
112;29/05/2023;10:45;IRAQ;SUPER LEAGUE - ROUND 31;Newroz;Duhok;27;42;0,9286;14;33;0,6364;0,6429;0,4242;1,0671;0,2727
113;29/05/2023;13:00;IRAQ;SUPER LEAGUE - ROUND 31;Al Najaf;Al-Hudod;30;43;1,093;24;43;0,7442;0,6977;0,5581;1,2558;0,3894
114;29/05/2023;15:30;IRAQ;SUPER LEAGUE - ROUND 31;Al Zawraa;Al Talaba;27;43;0,9535;28;43;0,9767;0,6279;0,6512;1,2791;0,4089
115;29/05/2023;15:30;ITALY;SERIE B - PLAY OFFS - SEMI-FINALS;Sudtirol;Bari;28;43;0,8605;29;43;1,2558;0,6512;0,6744;1,3256;0,4392
116;29/05/2023;19:00;JAMAICA;PREMIER LEAGUE - PLAY OFFS - SEMI-FINALS;Harbour View;Cavalier;32;43;1,186;31;42;1,381;0,7442;0,7381;1,4823;0,5493
117;29/05/2023;21:30;JAMAICA;PREMIER LEAGUE - PLAY OFFS - SEMI-FINALS;Mount Pleasant;Arnett Gardens;26;42;1,1905;29;43;1,093;0,619;0,6744;1,2934;0,4175
118;29/05/2023;09:00;KENYA;PREMIER LEAGUE;Leopards;Nairobi City;24;42;0,9286;23;42;0,9048;0,5714;0,5476;1,119;0,3129
119;29/05/2023;14:45;LATVIA;LATVIAN CUP - 1/64-FINALS;Riga United;RSU;5;6;2,6667;0;0;0;0,8333;0;0,8333;0,0
120;29/05/2023;12:00;LITHUANIA;I LYGA - ROUND 11;Kauno Zalgiris 2;Garliava;33;42;1,5476;33;43;1,186;0,7857;0,7674;1,5531;0,6029
121;29/05/2023;12:00;LITHUANIA;I LYGA - ROUND 11;Siauliai 2;FK Panevezys 2;27;40;1,075;36;43;1,5814;0,675;0,8372;1,5122;0,5651
122;29/05/2023;14:00;LITHUANIA;I LYGA - ROUND 11;Riteriai 2;Ekranas;32;43;1,5116;31;43;1,0465;0,7442;0,7209;1,4651;0,5365
123;29/05/2023;13:30;MAURITANIA;LIGUE 1 - ROUND 25;Ksar;SNIM;20;31;1,129;14;28;0,6786;0,6452;0,5;1,1452;0,3226
124;29/05/2023;13:30;MAURITANIA;LIGUE 1 - ROUND 25;Madine Trarza;Gendrim;14;26;1,1538;7;17;0,5294;0,5385;0,4118;0,9503;0,2218
125;29/05/2023;22:00;MEXICO;LIGA MX WOMEN - CLAUSURA - PLAY OFFS - SEMI-FINALS;U.A.N.L.- Tigres W;Club America W;35;43;1,6744;36;43;1,5116;0,814;0,8372;1,6512;0,6815
126;29/05/2023;15:30;MONTENEGRO;MONTENEGRIN CUP - FINAL;Arsenal Tivat;Sutjeska;27;42;1,0714;31;43;1,1628;0,6429;0,7209;1,3638;0,4635
127;29/05/2023;16:00;MOROCCO;BOTOLA PRO - ROUND 26;FUS Rabat;FAR Rabat;23;43;0,7907;33;43;1,1395;0,5349;0,7674;1,3023;0,4105
128;29/05/2023;16:00;MOROCCO;BOTOLA PRO - ROUND 26;Wydad;Moghreb Tetouan;25;43;0,8605;24;42;0,9048;0,5814;0,5714;1,1528;0,3322
129;29/05/2023;09:30;NETHERLANDS;EREDIVISIE CUP WOMEN - FINAL;Ajax W;Twente W;34;43;1,7442;41;43;2,0233;0,7907;0,9535;1,7442;0,7539
130;29/05/2023;12:30;NIGER;LIGUE 1 - ROUND 20;Espoir;Jangorzo;4;13;0,4615;3;6;0,6667;0,3077;0,5;0,8077;0,1538
131;29/05/2023;16:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - ROUND 3;Puerto Rico U20 W;Dominican Republic U20 W;16;21;2,1429;21;25;2,16;0,7619;0,84;1,6019;0,64
132;29/05/2023;19:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - ROUND 3;Mexico U20 W;Costa Rica U20 W;30;43;1,3721;27;32;2,125;0,6977;0,8438;1,5415;0,5887
133;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Bodo/Glimt;Viking;34;43;1,6047;31;43;1,4419;0,7907;0,7209;1,5116;0,57
134;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Brann;Rosenborg;37;43;1,7442;34;43;1,6279;0,8605;0,7907;1,6512;0,6804
135;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Haugesund;Tromso;29;43;1,3023;30;42;1,4524;0,6744;0,7143;1,3887;0,4817
136;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Molde;Sandefjord;36;43;1,7209;33;43;1,4186;0,8372;0,7674;1,6046;0,6425
137;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Odd;Stromsgodset;26;43;1,2558;31;42;1,5476;0,6047;0,7381;1,3428;0,4463
138;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Sarpsborg 08;Aalesund;32;43;1,8372;25;43;1,0465;0,7442;0,5814;1,3256;0,4327
139;29/05/2023;12:00;NORWAY;ELITESERIEN - ROUND 8;Stabaek;Valerenga;31;43;1,3256;33;43;1,6047;0,7209;0,7674;1,4883;0,5532
140;29/05/2023;14:15;NORWAY;ELITESERIEN - ROUND 8;Ham-Kam;Lillestrom;32;42;1,3571;28;43;1,2791;0,7619;0,6512;1,4131;0,4961
141;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Bryne;KFUM Oslo;29;42;1,2143;35;43;1,4419;0,6905;0,814;1,5045;0,5621
142;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Fredrikstad;Asane;26;43;1,1628;34;43;1,6744;0,6047;0,7907;1,3954;0,4781
143;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Jerv;Hodd;26;42;1,381;28;43;1,0233;0,619;0,6512;1,2702;0,4031
144;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Kongsvinger;Sogndal;30;41;1,1463;33;43;1,5814;0,7317;0,7674;1,4991;0,5615
145;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Kristiansund;Skeid;33;42;1,5952;31;42;1,381;0,7857;0,7381;1,5238;0,5799
146;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Mjondalen;Sandnes;30;42;1,3333;28;42;1,4524;0,7143;0,6667;1,381;0,4762
147;29/05/2023;10:00;NORWAY;OBOS-LIGAEN - ROUND 10;Moss;Raufoss;33;42;1,1905;31;42;1,2143;0,7857;0,7381;1,5238;0,5799
