Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
196;02/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;PAE Chania;AEK Athens FC B;19;30;0,9333;18;30;1,0;0,6333;0,6;1,2333
197;02/06/2023;12:00;JORDAN;SHIELD CUP - ROUND 4;Shabab Al Ordon;Al Hussein;19;30;1,2;18;30;0,9667;0,6333;0,6;1,2333
198;02/06/2023;15:00;URUGUAY;PRIMERA DIVISION - TORNEO INTERMEDIO - ROUND 1;Liverpool M.;Racing Montevideo;21;30;1,1667;16;30;0,8667;0,7;0,5333;1,2333
199;02/06/2023;13:00;EGYPT;PREMIER LEAGUE - ROUND 30;Ceramica Cleopatra;Pharco;19;30;0,9667;18;30;0,9333;0,6333;0,6;1,2333
200;02/06/2023;11:00;GREECE;SUPER LEAGUE 2 - ROUND 28;Kalamata;O.F. Ierapetra;18;30;0,8667;19;30;0,9667;0,6;0,6333;1,2333
201;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Kahrabaa Ismailia;Shabab Al Obour;20;28;1,0714;14;27;0,6667;0,7143;0,5185;1,2328
202;02/06/2023;22:00;USA;MLS NEXT PRO;Austin FC II;Real Monarchs;6;11;0,9091;20;30;1,1;0,5455;0,6667;1,2122
203;02/06/2023;21:30;ARGENTINA;LIGA PROFESIONAL - ROUND 19;Argentinos Jrs;Platense;16;30;0,7667;20;30;1,1333;0,5333;0,6667;1,2
204;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;Brikama U.;Hawks;16;30;1,0;20;30;1,3333;0,5333;0,6667;1,2
205;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;El Alameen;Tersana;21;30;1,1333;15;30;0,9;0,7;0,5;1,2
206;02/06/2023;20:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 6;America RN;Operario;14;30;0,8333;22;30;1,2;0,4667;0,7333;1,2
207;02/06/2023;15:30;ITALY;SERIE B - PLAY OFFS - SEMI-FINALS;Bari;Sudtirol;18;30;1,0333;17;30;0,8;0,6;0,5667;1,1667
208;02/06/2023;15:30;JORDAN;SHIELD CUP - ROUND 4;Aqaba;Al Ramtha;15;30;0,5667;20;30;1,1;0,5;0,6667;1,1667
209;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Le Havre;Dijon;16;30;0,7667;19;30;0,8333;0,5333;0,6333;1,1666
210;02/06/2023;10:00;ZIMBABWE;PREMIER SOCCER LEAGUE - ROUND 12;Simba Bhora;Triangle;6;10;0,7;16;30;0,7;0,6;0,5333;1,1333
211;02/06/2023;21:30;BRAZIL;SERIE B - ROUND 10;Criciuma;Atletico GO;15;30;0,7333;19;30;1,1333;0,5;0,6333;1,1333
212;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Petrojet;Eastern Company;16;30;0,7333;18;30;1,0667;0,5333;0,6;1,1333
213;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;St Etienne;Valenciennes;16;30;1,0667;18;30;1,0667;0,5333;0,6;1,1333
214;02/06/2023;19:00;ARGENTINA;PRIMERA NACIONAL - ROUND 17;Chacarita Juniors;Atl. Rafaela;16;30;0,7667;18;30;0,8667;0,5333;0,6;1,1333
215;02/06/2023;23:00;CANADA;CANADIAN PREMIER LEAGUE;Vancouver FC;Pacific FC;4;8;1,0;19;30;1,0;0,5;0,6333;1,1333
216;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Akhdar;Darnes;21;30;1,0667;9;21;0,5714;0,7;0,4286;1,1286
217;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Telecom Egypt;Mostaqbal;17;30;1,2333;15;27;0,8889;0,5667;0,5556;1,1223
218;02/06/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;SLIFA;Wusum Stars;4;12;0,75;7;9;1,2222;0,3333;0,7778;1,1111
219;02/06/2023;15:30;ARGENTINA;PRIMERA C - ROUND 20;Yupanqui;Deportivo Espanol;18;30;1,2333;15;30;0,8333;0,6;0,5;1,1
220;02/06/2023;21:00;CHILE;SEGUNDA DIVISION - ROUND 13;Limache;Trasandino;18;30;0,9333;15;30;0,8333;0,6;0,5;1,1
221;02/06/2023;10:30;CROATIA;PRVA NL - ROUND 33;Jarun;Cibalia;17;30;1,0667;16;30;0,7333;0,5667;0,5333;1,1
222;02/06/2023;07:00;ETHIOPIA;PREMIER LEAGUE - ROUND 27;Hawassa;Welayta Dicha;19;30;1,0667;14;30;0,6667;0,6333;0,4667;1,1
223;02/06/2023;11:00;SEYCHELLES;FIRST DIVISION LEAGUE - CHAMPIONSHIP GROUP - ROUND 14;Red Star;St Michel United;7;12;1,4167;5;10;0,8;0,5833;0,5;1,0833
224;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Suez SC;ZED;19;30;1,1667;13;30;0,8;0,6333;0,4333;1,0666
225;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Al Nasr;Al Qanah;19;30;1,2333;13;30;0,6333;0,6333;0,4333;1,0666
226;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Wadi Degla;Porto Suez;16;30;0,8333;16;30;0,8;0,5333;0,5333;1,0666
227;02/06/2023;12:00;GUINEA;LIGUE 1 - ROUND 23;SOAR;Sequence;12;25;0,68;16;29;0,7931;0,48;0,5517;1,0317
228;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Taawun;Al-Suqoor;9;19;1,0;7;13;0,8462;0,4737;0,5385;1,0122
229;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;Oued Sly;SC Mecheria;18;30;1,2667;10;26;0,6154;0,6;0,3846;0,9846
230;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;WAA Banjul;Wallidan;14;30;0,6;15;30;0,7333;0,4667;0,5;0,9667
231;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;Marimoo;Steve Biko;14;30;0,7;15;30;0,8;0,4667;0,5;0,9667
232;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Metz;Bastia;13;30;0,9;16;30;0,9;0,4333;0,5333;0,9666
233;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Sadaqa;Al Hilal;13;23;0,8696;8;20;0,65;0,5652;0,4;0,9652
234;02/06/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;Old Edwardians;Diamond Stars;7;16;1,0625;6;12;1,1667;0,4375;0,5;0,9375
235;02/06/2023;12:00;GUINEA;LIGUE 1 - ROUND 23;Renaissance;Flamme Olympique;3;16;0,25;20;30;1,1333;0,1875;0,6667;0,8542
236;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al-Khmes;Olympic Azzaweya;9;23;0,5652;10;22;0,7273;0,3913;0,4545;0,8458
237;02/06/2023;11:00;EGYPT;DIVISION 2 - GROUP B - ROUND 28;Al-Sekka;El-Entag El-Harby;13;30;0,6667;12;30;0,7667;0,4333;0,4;0,8333
238;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Mahalla Tripoli;Asswehly;9;21;0,619;7;24;0,625;0,4286;0,2917;0,7203
239;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al-Ittihad;Al-Athad;12;30;0,5333;7;22;0,4091;0,4;0,3182;0,7182
240;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al Ahly Benghazi;Al Tahaddi;9;24;0,6667;7;21;0,5714;0,375;0,3333;0,7083
241;02/06/2023;13:15;SIERRA LEONE;PREMIER LEAGUE - ROUND 29;East End Lions;FC Johansen;6;21;0,4762;3;10;0,4;0,2857;0,3;0,5857
