Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
57;01/06/2023;12:00;GUINEA;LIGUE 1 - ROUND 23;Hafia;Wakriya;10;15;1,2;6;15;0,6;0,6667;0,4;1,0667
58;01/06/2023;12:00;GUINEA;LIGUE 1 - ROUND 23;Kaloum Star;Horoya;7;15;0,7333;12;15;1,1333;0,4667;0,8;1,2667
59;01/06/2023;12:45;HUNGARY;NB I WOMEN - PLAY OFFS - FINAL;Gyor W;Ferencvaros W;13;15;1,4667;13;15;2,6667;0,8667;0,8667;1,7334
60;01/06/2023;15:00;ICELAND;BESTA-DEILD KARLA - ROUND 10;Vestmannaeyjar;Kopavogur;11;15;1,4;10;15;1,4;0,7333;0,6667;1,4
61;01/06/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 10;Fylkir;KR Reykjavik;13;15;2,0;10;15;1,4667;0,8667;0,6667;1,5334
62;01/06/2023;16:15;ICELAND;LENGJUDEILDIN - ROUND 5;Akranes;Fjolnir;12;15;1,6667;14;15;2,1333;0,8;0,9333;1,7333
63;01/06/2023;16:15;ICELAND;LENGJUDEILDIN - ROUND 5;Grindavik;Afturelding;11;15;1,2667;11;15;1,4667;0,7333;0,7333;1,4666
64;01/06/2023;16:15;ICELAND;LENGJUDEILDIN - ROUND 5;Selfoss;Throttur;13;15;1,6;13;15;2,4;0,8667;0,8667;1,7334
65;01/06/2023;15:30;ICELAND;URVALSDEILD WOMEN - ROUND 6;Thor/KA W;Hafnarfjordur W;12;15;1,2;13;15;1,8;0,8;0,8667;1,6667
66;01/06/2023;15:30;ITALY;SERIE B - PLAY OUT - FINAL;Brescia;Cosenza;8;15;0,8;8;15;0,8;0,5333;0,5333;1,0666
67;01/06/2023;10:00;ITALY;PRIMAVERA 2 - PLAY OUT - FINAL;Salernitana U19;Reggina U19;12;15;1,5333;7;15;1,0667;0,8;0,4667;1,2667
68;01/06/2023;09:00;KAZAKHSTAN;FIRST DIVISION - ROUND 10;Akademiya Ontustik;Turan;14;15;3,1333;12;15;1,2667;0,9333;0,8;1,7333
69;01/06/2023;10:00;KAZAKHSTAN;FIRST DIVISION - ROUND 10;FK Akzhayik;FC Astana 2;11;15;2,0;12;15;1,6667;0,7333;0,8;1,5333
70;01/06/2023;11:00;LATVIA;OPTIBET VIRSLIGA - ROUND 16;FK Liepaja;Tukums 2000;11;15;1,2667;11;15;1,5333;0,7333;0,7333;1,4666
71;01/06/2023;13:00;LATVIA;OPTIBET VIRSLIGA - ROUND 16;Auda;Jelgava;10;15;0,8667;12;15;1,4;0,6667;0,8;1,4667
72;01/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Al-Ittihad;Al-Athad;5;15;0,5333;3;15;0,2;0,3333;0,2;0,5333
73;01/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 21;Bakaridjan;CO Bamako;6;15;0,5333;9;15;1,0;0,4;0,6;1,0
74;01/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 21;Black Stars;AS Police;10;15;1,0667;10;15;0,9333;0,6667;0,6667;1,3334
75;01/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 21;Onze Createurs;USFAS Bamako;6;15;0,6667;8;15;0,7333;0,4;0,5333;0,9333
76;01/06/2023;13:15;MALI;PREMIERE DIVISION - ROUND 21;Stade Malien;US Bougouni;3;15;0,2667;12;15;1,5333;0,2;0,8;1,0
77;01/06/2023;15:15;MALI;PREMIERE DIVISION - ROUND 21;LC Bamako;Yeelen;6;15;0,8667;11;15;1,1333;0,4;0,7333;1,1333
78;01/06/2023;06:15;MYANMAR;NATIONAL LEAGUE - ROUND 7;Myawady;Kachin United;12;15;1,1333;3;6;0,5;0,8;0,5;1,3
79;01/06/2023;06:30;MYANMAR;NATIONAL LEAGUE - ROUND 7;Sagaing;Hantharwady Utd;10;15;1,0;10;15;0,8;0,6667;0,6667;1,3334
80;01/06/2023;15:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - SEMI-FINALS;AWC;RKAVV Leidschendam;1;1;1,0;2;2;1,5;1,0;1,0;2,0
81;01/06/2023;15:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - SEMI-FINALS;Be Quick 1887;Kampong;14;15;1,8;0;0;0;0,9333;0;0,9333
82;01/06/2023;15:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - SEMI-FINALS;HBS;Watergraafsmeer;11;15;1,4667;11;15;1,6;0,7333;0,7333;1,4666
83;01/06/2023;15:00;NETHERLANDS;DERDE DIVISIE - RELEGATION - SEMI-FINALS;SV Juliana;Baronie;3;3;2,3333;13;15;1,6667;1,0;0,8667;1,8667
84;01/06/2023;12:30;NIGER;LIGUE 1 - ROUND 21;Akokana;ASFAN;5;12;0,8333;9;15;0,7333;0,4167;0,6;1,0167
85;01/06/2023;12:30;NIGER;LIGUE 1 - ROUND 21;Nigelec;Douanes Niamey;4;15;0,2667;10;15;1,0;0,2667;0,6667;0,9334
86;01/06/2023;12:30;NIGER;LIGUE 1 - ROUND 21;Urana;Sahel;5;14;0,5;7;15;0,8667;0,3571;0,4667;0,8238
87;01/06/2023;12:30;NIGER;LIGUE 1 - ROUND 21;US Gendarmerie;Police;9;15;0,7333;6;15;0,4667;0,6;0,4;1,0
88;01/06/2023;12:00;NIGERIA;FEDERATION CUP - SEMI-FINALS;Bendel;Warri Wolves;7;15;0,7333;6;15;0,6;0,4667;0,4;0,8667
89;01/06/2023;12:00;NIGERIA;FEDERATION CUP - SEMI-FINALS;Plateau United;Enugu Rangers;14;15;1,3333;11;15;1,0667;0,9333;0,7333;1,6666
90;01/06/2023;15:45;NORTHERN IRELAND;NIFL PREMIERSHIP - RELEGATION - FINAL;Dungannon;Annagh;10;15;0,8667;11;15;1,0667;0,6667;0,7333;1,4
91;01/06/2023;12:00;NORWAY;NM CUP - 1/32-FINALS;Sotra;Sandnes;13;15;1,1333;9;15;1,4667;0,8667;0,6;1,4667
92;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Arendal;Jerv;10;15;1,4667;7;15;0,8;0,6667;0,4667;1,1334
93;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Baerum Sportsklubb;Skeid;13;15;1,9333;11;15;1,4;0,8667;0,7333;1,6
94;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Brattvag;Hodd;11;15;1,4667;8;15;1,0;0,7333;0,5333;1,2666
95;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Byasen;Aalesund;13;15;1,8;8;15;1,1333;0,8667;0,5333;1,4
96;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Fana;Asane;14;15;2,4;10;15;1,2667;0,9333;0,6667;1,6
97;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Fjora;Brann;13;15;2,2;14;15;1,7333;0,8667;0,9333;1,8
98;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Frigg;Sarpsborg 08;11;15;2,1333;9;15;1,2667;0,7333;0,6;1,3333
99;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Gjellerasen;KFUM Oslo;13;15;2,2667;13;15;1,2;0,8667;0,8667;1,7334
100;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Grorud;Raufoss;12;15;1,3333;9;15;0,8;0,8;0,6;1,4
101;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Halsen;Start;12;15;1,7333;10;15;1,0;0,8;0,6667;1,4667
102;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Junkeren;Bodo/Glimt;12;15;1,6;12;15;1,8;0,8;0,8;1,6
103;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Kjelsas;Stabaek;7;15;0,6;12;15;1,3333;0,4667;0,8;1,2667
104;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Levanger;Kristiansund;9;15;1,3333;9;15;1,1333;0,6;0,6;1,2
105;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Lysekloster;Sogndal;11;15;1,7333;12;15;1,3333;0,7333;0,8;1,5333
106;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Melhus;Molde;10;15;1,2667;12;15;1,6667;0,6667;0,8;1,4667
107;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Mjolner;Ham-Kam;12;15;2,0667;12;15;1,4;0,8;0,8;1,6
108;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Notodden;Odd;14;15;1,8667;4;15;0,6667;0,9333;0,2667;1,2
109;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Orn;Fredrikstad;8;15;1,0667;8;15;0,6;0,5333;0,5333;1,0666
110;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;SK Gjovik-Lyn;Kongsvinger;11;15;1,4667;13;15;1,4667;0,7333;0,8667;1,6
111;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Skjervoy;Alta;9;15;1,4667;13;15;1,8;0,6;0,8667;1,4667
112;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Stjordals Blink;Rosenborg;12;15;1,6667;9;15;1,0;0,8;0,6;1,4
113;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Stord;Haugesund;14;15;2,3333;10;15;1,3333;0,9333;0,6667;1,6
114;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Strindheim;Ranheim;14;15;2,1333;10;15;1,3333;0,9333;0,6667;1,6
115;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Strommen;Mjondalen;10;15;0,8;11;15;1,5333;0,6667;0,7333;1,4
116;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Tromsdalen;Tromso;12;15;1,3333;10;15;1,5333;0,8;0,6667;1,4667
117;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Ull/Kisa;Lillestrom;11;15;1,2;8;15;1,3333;0,7333;0,5333;1,2666
118;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;V. Haugesund;Bryne;14;15;1,6667;12;15;1,2;0,9333;0,8;1,7333
119;01/06/2023;13:00;NORWAY;NM CUP - 1/32-FINALS;Vidar;Viking;13;15;1,6667;10;15;1,2667;0,8667;0,6667;1,5334
120;01/06/2023;14:00;NORWAY;NM CUP - 1/32-FINALS;Kvik Halden;Moss;11;15;1,5333;11;15;1,0;0,7333;0,7333;1,4666
121;01/06/2023;14:00;NORWAY;NM CUP - 1/32-FINALS;Lyn;Valerenga;12;15;1,7333;12;15;1,6667;0,8;0,8;1,6
122;01/06/2023;15:00;NORWAY;NM CUP - 1/32-FINALS;Eik-Tonsberg;Stromsgodset;12;15;1,6667;9;15;1,0667;0,8;0,6;1,4
123;01/06/2023;22:00;PERU;LIGA 1 - APERTURA - ROUND 18;Sporting Cristal;Cienciano;9;15;1,2;10;15;1,6;0,6;0,6667;1,2667
124;01/06/2023;15:00;PERU;LIGA 2 - ROUND 8;Ayacucho;U. San Martin;8;15;1,0;13;15;1,2;0,5333;0,8667;1,4
125;01/06/2023;14:30;ROMANIA;LIGA 1 - CONFERENCE LEAGUE - PLAY OFFS - FINAL;CFR Cluj;U Craiova 1948;9;15;1,4667;8;15;0,8667;0,6;0,5333;1,1333
126;01/06/2023;08:00;RUSSIA;FNL 2 - GROUP 3 - RELEGATION GROUP - ROUND 33;Peresvet;Khimki 2;11;15;1,4;11;15;1,5333;0,7333;0,7333;1,4666
127;01/06/2023;16:00;SCOTLAND;PREMIERSHIP - RELEGATION - FINAL;Partick Thistle;Ross County;11;15;1,2667;13;15;1,2667;0,7333;0,8667;1,6
128;01/06/2023;08:45;SINGAPORE;PREMIER LEAGUE;Balestier Khalsa;Lion City;15;15;2,4;15;15;1,8667;1,0;1,0;2,0
129;01/06/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;GAIS;Orgryte;12;15;1,0667;10;15;1,2667;0,8;0,6667;1,4667
130;01/06/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Helsingborg;Skovde AIK;11;15;1,0667;10;15;1,3333;0,7333;0,6667;1,4
131;01/06/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Jonkoping;Oster;11;15;1,6667;11;15;1,3333;0,7333;0,7333;1,4666
132;01/06/2023;14:00;SWEDEN;SUPERETTAN - ROUND 10;Vasteras SK;AFC Eskilstuna;9;15;1,0667;10;15;1,0667;0,6;0,6667;1,2667
133;01/06/2023;14:00;SWEDEN;DIVISION 2 - NORRLAND - ROUND 10;Team TG FF;Sandvik;14;15;1,7333;10;15;1,2667;0,9333;0,6667;1,6
134;01/06/2023;14:00;SWEDEN;DIVISION 2 - SÖDRA SVEALAND - ROUND 10;Nykopings;Assyriska FF;11;15;1,4667;11;15;1,4667;0,7333;0,7333;1,4666
135;01/06/2023;14:30;SWEDEN;DIVISION 2 - VÄSTRA GÖTALAND - ROUND 10;Varbergs GIF;Savedalen;14;15;1,7333;14;15;1,4667;0,9333;0,9333;1,8666
136;01/06/2023;14:30;SWEDEN;ELITETTAN WOMEN - ROUND 9;Jitex W;Hacken B W;13;15;1,8667;7;8;2,25;0,8667;0,875;1,7417
137;01/06/2023;13:00;TUNISIA;LIGUE PROFESSIONNELLE 1 - CHAMPIONSHIP GROUP - ROUND 8;Esperance Tunis;Ben Guerdane;8;15;0,8;9;15;1,0;0,5333;0,6;1,1333
138;01/06/2023;10:00;TURKEY;TFF 3. LIG PLAY OFFS - SEMI-FINALS;Karaman;Orduspor 1967;9;15;1,0;14;15;1,8667;0,6;0,9333;1,5333
139;01/06/2023;21:30;USA;USL LEAGUE TWO;Brazos Valley Cavalry;Houston Sur;14;15;2,0;13;14;1,8571;0,9333;0,9286;1,8619
140;01/06/2023;22:30;USA;USL LEAGUE TWO;Park City;CISA;13;15;1,5333;8;10;1,9;0,8667;0,8;1,6667
141;01/06/2023;23:00;USA;USL LEAGUE TWO;Southern California;Arizona Arsenal;11;15;1,2667;3;3;1,6667;0,7333;1,0;1,7333
142;01/06/2023;07:00;VIETNAM;V.LEAGUE 1 - ROUND 10;Binh Duong;Thanh Hoa;12;15;1,1333;12;15;1,2;0,8;0,8;1,6
143;01/06/2023;09:15;VIETNAM;V.LEAGUE 1 - ROUND 10;Viettel;Song Lam Nghe An;8;15;1,2;14;15;1,5333;0,5333;0,9333;1,4666
