Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
150;28/05/2023;15:30;EGYPT;EGYPT CUP - 1/8-FINALS;Enppi;Future FC;30;43;1,0698;24;43;0,7907;0,6977;0,5581;1,2558;0,3894
151;28/05/2023;09:30;ENGLAND;LEAGUE TWO - PLAY OFFS - FINAL;Carlisle;Stockport County;30;43;1,0698;29;43;1,0233;0,6977;0,6744;1,3721;0,4705
152;28/05/2023;08:30;ESTONIA;MEISTRILIIGA - ROUND 15;Levadia;Kalju;26;43;1,186;25;43;1,0698;0,6047;0,5814;1,1861;0,3516
153;28/05/2023;11:00;ESTONIA;MEISTRILIIGA - ROUND 15;Parnu JK Vaprus;Harju JK Laagri;27;42;1,2619;37;43;1,7442;0,6429;0,8605;1,5034;0,5532
154;28/05/2023;13:00;ESTONIA;MEISTRILIIGA - ROUND 15;Paide;Narva;27;42;1,5238;30;43;1,3023;0,6429;0,6977;1,3406;0,4486
155;28/05/2023;09:00;ETHIOPIA;PREMIER LEAGUE - ROUND 26;Dire Dawa;Fasil Kenema;27;43;0,9535;28;43;0,8837;0,6279;0,6512;1,2791;0,4089
156;28/05/2023;12:00;ETHIOPIA;PREMIER LEAGUE - ROUND 26;Sidama Bunna;Welayta Dicha;34;43;1,3953;19;43;0,5814;0,7907;0,4419;1,2326;0,3494
157;28/05/2023;10:30;FINLAND;KANSALLINEN LIIGA WOMEN;Aland Utd W;KuPS W;35;43;1,8605;38;42;2,0;0,814;0,9048;1,7188;0,7365
158;28/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 25;Hawks;Armed Forces;27;41;1,1707;23;40;0,85;0,6585;0,575;1,2335;0,3786
159;28/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 25;Real Banjul;Steve Biko;31;42;1,1429;19;40;0,725;0,7381;0,475;1,2131;0,3506
160;28/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 25;Samger;Gamtel;25;41;0,9024;23;41;0,7561;0,6098;0,561;1,1708;0,3421
161;28/05/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 25;WAA Banjul;Wellingara;21;42;0,6429;13;30;0,7;0,5;0,4333;0,9333;0,2167
162;28/05/2023;08:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 17;Gagra;Samtredia;29;42;1,1429;25;41;1,122;0,6905;0,6098;1,3003;0,4211
163;28/05/2023;09:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 17;Samgurali;Dila Gori;32;43;1,2326;28;42;1,0714;0,7442;0,6667;1,4109;0,4962
164;28/05/2023;09:30;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 17;Torpedo Kutaisi;Shukura;26;42;1,0714;34;42;1,3571;0,619;0,8095;1,4285;0,5011
165;28/05/2023;12:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 17;Telavi;Saburtalo Tbilisi;22;42;0,8333;29;43;1,2791;0,5238;0,6744;1,1982;0,3533
166;28/05/2023;14:00;GEORGIA;CRYSTALBET EROVNULI LIGA - ROUND 17;Dinamo Tbilisi;Dinamo Batumi;30;43;1,5116;30;40;1,3;0,6977;0,75;1,4477;0,5233
167;28/05/2023;08:30;GEORGIA;GEORGIAN CUP - 1/32-FINALS;WIT Georgia 2;Skuri Tsalenjikha;3;5;0,8;3;7;1,0;0,6;0,4286;1,0286;0,2572
168;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Greuther Furth;Darmstadt;31;41;1,0244;30;43;1,2326;0,7561;0,6977;1,4538;0,5275
169;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Hannover;Holstein Kiel;32;43;1,3953;33;40;1,525;0,7442;0,825;1,5692;0,614
170;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Hansa Rostock;Braunschweig;28;42;1,0714;21;41;1,0732;0,6667;0,5122;1,1789;0,3415
171;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Kaiserslautern;Dusseldorf;27;43;1,0698;32;43;1,3721;0,6279;0,7442;1,3721;0,4673
172;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Magdeburg;Arminia Bielefeld;33;43;1,4651;34;41;1,5366;0,7674;0,8293;1,5967;0,6364
173;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Paderborn;Nurnberg;33;42;1,5714;27;43;1,093;0,7857;0,6279;1,4136;0,4933
174;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Regensburg;Heidenheim;30;43;1,4651;30;43;1,2093;0,6977;0,6977;1,3954;0,4868
175;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;Sandhausen;Hamburger SV;29;43;1,2791;37;42;1,7143;0,6744;0,881;1,5554;0,5941
176;28/05/2023;10:30;GERMANY;2. BUNDESLIGA - ROUND 34;St. Pauli;Karlsruher SC;30;42;1,4286;34;41;1,6829;0,7143;0,8293;1,5436;0,5924
177;28/05/2023;09:00;GERMANY;BUNDESLIGA WOMEN - ROUND 22;Bayern Munich W;Potsdam W;34;43;1,4651;28;42;1,7619;0,7907;0,6667;1,4574;0,5272
178;28/05/2023;09:00;GERMANY;BUNDESLIGA WOMEN - ROUND 22;Duisburg W;Hoffenheim W;27;43;1,1395;32;40;1,75;0,6279;0,8;1,4279;0,5023
179;28/05/2023;09:00;GERMANY;BUNDESLIGA WOMEN - ROUND 22;Eintracht Frankfurt W;Meppen W;35;42;1,7143;23;39;1,1538;0,8333;0,5897;1,423;0,4914
180;28/05/2023;09:00;GERMANY;BUNDESLIGA WOMEN - ROUND 22;Koln W;SGS Essen W;26;42;1,4524;30;42;1,7381;0,619;0,7143;1,3333;0,4422
181;28/05/2023;09:00;GERMANY;BUNDESLIGA WOMEN - ROUND 22;Werder Bremen W;Bayer Leverkusen W;31;42;1,2381;27;43;1,2791;0,7381;0,6279;1,366;0,4635
182;28/05/2023;09:00;GERMANY;BUNDESLIGA WOMEN - ROUND 22;Wolfsburg W;Freiburg W;38;43;2,1163;27;41;1,6098;0,8837;0,6585;1,5422;0,5819
183;28/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Berekum Chelsea;Nsoatreman;28;43;0,9767;21;34;1,1176;0,6512;0,6176;1,2688;0,4022
184;28/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Bibiani Gold Stars;Kotoku Royals;27;43;0,9535;21;32;1,1875;0,6279;0,6562;1,2841;0,412
185;28/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Great Olympics;Accra Lions;29;43;0,907;31;43;1,0465;0,6744;0,7209;1,3953;0,4862
186;28/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Legon Cities;Hearts of Oak;25;43;0,907;25;43;1,0233;0,5814;0,5814;1,1628;0,338
187;28/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Real Tamale;Bechem United;27;43;1,0;29;43;1,1163;0,6279;0,6744;1,3023;0,4235
188;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;AEK Athens FC B;Panachaiki;24;41;1,0244;25;40;1,025;0,5854;0,625;1,2104;0,3659
189;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Iraklis Larissa;Panserraikos;22;35;1,0286;24;41;0,7561;0,6286;0,5854;1,214;0,368
190;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Karditsa;Makedonikos;29;42;0,9286;19;36;0,8333;0,6905;0,5278;1,2183;0,3644
191;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Niki Volos;Almopos;27;41;1,0244;27;43;0,9302;0,6585;0,6279;1,2864;0,4135
192;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;O.F. Ierapetra;Episkopi;28;42;1,0714;22;41;0,9756;0,6667;0,5366;1,2033;0,3578
193;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Proodeftiki;Kalamata;30;37;1,2432;26;42;0,9524;0,8108;0,619;1,4298;0,5019
194;28/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Rouf FC;Ilioupoli;26;31;1,4516;24;35;1,2;0,8387;0,6857;1,5244;0,5751
195;28/05/2023;11:00;GREECE;GAMMA ETHNIKI - PROMOTION PLAY-OFFS - ROUND 4;Giouchtas;Tilikratis L.;17;32;0,875;25;33;1,3636;0,5312;0,7576;1,2888;0,4024
196;28/05/2023;11:00;GREECE;GAMMA ETHNIKI - PROMOTION PLAY-OFFS - ROUND 4;Kozani FC;Aiolikos;19;29;1,1724;21;30;1,2333;0,6552;0,7;1,3552;0,4586
197;28/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 22;Ashanti GB;Sangaredi;14;23;0,913;8;15;1,0;0,6087;0,5333;1,142;0,3246
198;28/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 22;Hafia;Kamsar;20;32;0,9375;8;21;0,4286;0,625;0,381;1,006;0,2381
199;28/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 22;Horoya;SOAR;21;35;0,8857;11;24;0,6667;0,6;0,4583;1,0583;0,275
200;28/05/2023;20:00;HONDURAS;LIGA NACIONAL - CLAUSURA - PLAY OFFS - FINAL;Olimpia;Olancho;32;43;1,2093;30;43;1,2326;0,7442;0,6977;1,4419;0,5192
201;28/05/2023;12:30;HUNGARY;OTP BANK LIGA - ROUND 33;Mezokovesd-Zsory;Ferencvaros;30;43;1,3256;33;43;1,3023;0,6977;0,7674;1,4651;0,5354
202;28/05/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - RELEGATION - PLAY OFFS - FINAL;BVSC-Zuglo;Szentlorinc;36;43;1,4419;34;43;1,3023;0,8372;0,7907;1,6279;0,662
203;28/05/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - RELEGATION - PLAY OFFS - FINAL;Kozarmisleny SE;Ivancsa;24;42;1,0476;33;43;1,5814;0,5714;0,7674;1,3388;0,4385
204;28/05/2023;12:30;HUNGARY;MERKANTIL BANK LIGA - RELEGATION - PLAY OFFS - FINAL;VLS Veszprem;Nyiregyhaza;30;42;1,2381;31;43;1,3023;0,7143;0,7209;1,4352;0,5149
205;28/05/2023;14:00;ICELAND;BESTA-DEILD KARLA - ROUND 9;Fylkir;Vestmannaeyjar;34;43;1,6279;33;42;1,6429;0,7907;0,7857;1,5764;0,6213
206;28/05/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 9;Hafnarfjordur;Kopavogur;32;43;1,7442;30;43;1,2558;0,7442;0,6977;1,4419;0,5192
207;28/05/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 9;KR Reykjavik;Stjarnan;31;43;1,4186;30;43;1,6512;0,7209;0,6977;1,4186;0,503
208;28/05/2023;11:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;IBV Vestmannaeyjar W;Grindavik W;35;43;1,4651;7;9;1,4444;0,814;0,7778;1,5918;0,6331
209;28/05/2023;11:00;IRAQ;SUPER LEAGUE - ROUND 31;Al-Qassim;Naft Missan;33;43;1,093;26;42;0,9524;0,7674;0,619;1,3864;0,475
210;28/05/2023;09:30;ITALY;SERIE D - WINNERS STAGE - PLAY OFFS - SEMI-FINALS;Lumezzane;Sorrento;29;42;1,0714;33;43;1,2093;0,6905;0,7674;1,4579;0,5299
211;28/05/2023;11:00;ITALY;COPPA ITALIA SERIE D - FINAL;ASD Pineto Calcio;Giana Erminio;24;43;1,0;31;43;1,3023;0,5581;0,7209;1,279;0,4023
212;28/05/2023;13:00;IVORY COAST;LIGUE 1 - ROUND 27;AS Denguele;ASEC Mimosas;22;30;1,1667;25;43;0,814;0,7333;0,5814;1,3147;0,4263
213;28/05/2023;02:00;JAPAN;J1 LEAGUE - ROUND 15;Albirex Niigata;Gamba Osaka;33;43;1,2791;28;43;1,1395;0,7674;0,6512;1,4186;0,4997
214;28/05/2023;02:00;JAPAN;J1 LEAGUE - ROUND 15;Cerezo Osaka;Yokohama FC;26;43;0,814;30;43;1,186;0,6047;0,6977;1,3024;0,4219
215;28/05/2023;02:00;JAPAN;J1 LEAGUE - ROUND 15;Yokohama F. Marinos;Avispa Fukuoka;33;43;1,3721;27;43;1,0233;0,7674;0,6279;1,3953;0,4819
216;28/05/2023;05:00;JAPAN;J1 LEAGUE - ROUND 15;Kawasaki Frontale;Kashiwa Reysol;34;43;1,3721;33;43;1,2093;0,7907;0,7674;1,5581;0,6068
217;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Blaublitz;Oita Trinita;23;43;0,8372;34;43;1,4419;0,5349;0,7907;1,3256;0,4229
218;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Kumamoto;Montedio Yamagata;33;43;1,0233;34;43;1,093;0,7674;0,7907;1,5581;0,6068
219;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Kusatsu;Fujieda MYFC;29;43;1,0;34;43;1,3953;0,6744;0,7907;1,4651;0,5332
220;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Shimizu S-Pulse;Kanazawa;32;43;1,3488;36;43;1,5814;0,7442;0,8372;1,5814;0,623
221;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Tochigi SC;Okayama;21;43;0,6744;28;43;1,1395;0,4884;0,6512;1,1396;0,318
222;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Tokushima;Machida;25;43;0,8605;35;43;1,186;0,5814;0,814;1,3954;0,4733
223;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Vegalta Sendai;Chiba;26;43;0,9535;25;43;0,907;0,6047;0,5814;1,1861;0,3516
224;28/05/2023;02:00;JAPAN;J2 LEAGUE - ROUND 18;Verdy;Iwaki;22;43;0,7674;26;43;0,8605;0,5116;0,6047;1,1163;0,3094
225;28/05/2023;03:00;JAPAN;J2 LEAGUE - ROUND 18;Mito;Renofa Yamaguchi;26;43;0,907;30;43;1,1395;0,6047;0,6977;1,3024;0,4219
226;28/05/2023;01:00;JAPAN;WE LEAGUE WOMEN - ROUND 20;Inac Kobe Leonesa W;Beleza W;32;43;1,1163;26;43;1,2093;0,7442;0,6047;1,3489;0,45
227;28/05/2023;05:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 11;Okzhetpes;Tobol;32;40;1,825;30;43;1,3721;0,8;0,6977;1,4977;0,5582
228;28/05/2023;07:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 11;Kyzylzhar;Ordabasy;27;41;1,0244;34;43;1,5116;0,6585;0,7907;1,4492;0,5207
229;28/05/2023;09:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 11;Atyrau;FC Astana;27;42;1,1905;28;43;1,2791;0,6429;0,6512;1,2941;0,4187
230;28/05/2023;11:00;KAZAKHSTAN;PREMIER LEAGUE - ROUND 11;Kaisar Kyzylorda;Aktobe;32;43;1,5116;27;42;1,119;0,7442;0,6429;1,3871;0,4784
231;28/05/2023;07:00;KENYA;PREMIER LEAGUE;Bidco United;Vihiga;30;41;1,0488;24;34;1,5;0,7317;0,7059;1,4376;0,5165
232;28/05/2023;09:00;KENYA;PREMIER LEAGUE;Bandari;Wazito;21;42;1,0;28;39;1,3077;0,5;0,7179;1,2179;0,3589
233;28/05/2023;09:00;KENYA;PREMIER LEAGUE;Tusker;Gor Mahia;28;42;0,9762;22;42;0,8571;0,6667;0,5238;1,1905;0,3492
234;28/05/2023;09:15;KENYA;PREMIER LEAGUE;Talanta FC;Kakamega Homeboyz;28;41;1,1707;21;41;0,8049;0,6829;0,5122;1,1951;0,3498
235;28/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 36;Drenica;Drita;26;43;1,093;25;43;0,9767;0,6047;0,5814;1,1861;0,3516
236;28/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 36;Ferizaj;Dukagjini;24;41;0,8537;29;43;1,0;0,5854;0,6744;1,2598;0,3948
237;28/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 36;Gjilani;FC Ballkani;27;43;1,0;28;42;1,1905;0,6279;0,6667;1,2946;0,4186
238;28/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 36;Malisheva;KF Llapi;27;42;1,2857;30;42;1,2143;0,6429;0,7143;1,3572;0,4592
239;28/05/2023;10:00;KOSOVO;SUPERLIGA - ROUND 36;Trepca 89;Prishtina;29;42;1,119;31;43;1,1628;0,6905;0,7209;1,4114;0,4978
240;28/05/2023;13:20;KUWAIT;PREMIER LEAGUE - CHAMPIONSHIP GROUP - ROUND 10;Al Kuwait;Kazma SC;28;43;1,1395;34;42;1,5476;0,6512;0,8095;1,4607;0,5271
241;28/05/2023;13:20;KUWAIT;PREMIER LEAGUE - CHAMPIONSHIP GROUP - ROUND 10;Al Salmiya;Al Arabi;33;43;1,2558;29;43;1,1163;0,7674;0,6744;1,4418;0,5175
242;28/05/2023;13:20;KUWAIT;PREMIER LEAGUE - CHAMPIONSHIP GROUP - ROUND 10;Al-Fahaheel;Al Qadisiya;30;43;1,2093;30;43;1,2093;0,6977;0,6977;1,3954;0,4868
243;28/05/2023;05:30;LAOS;LAO LEAGUE - ROUND 9;Namtha United;Viengchanh;7;8;1,375;30;41;1,3902;0,875;0,7317;1,6067;0,6402
244;28/05/2023;06:00;LAOS;LAO LEAGUE - ROUND 9;Luangprabang United;Master 7;19;26;1,3462;31;42;1,5238;0,7308;0,7381;1,4689;0,5394
245;28/05/2023;10:00;LATVIA;OPTIBET VIRSLIGA - ROUND 15;Auda;Metta/LU;27;41;1,0244;31;39;1,6923;0,6585;0,7949;1,4534;0,5234
246;28/05/2023;07:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Union;Dobele Allegro;1;1;3,0;6;7;1,8571;1,0;0,8571;1,8571;0,8571
247;28/05/2023;08:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Valka;Marupe;5;6;2,8333;5;6;2,6667;0,8333;0,8333;1,6666;0,6944
248;28/05/2023;10:00;LITHUANIA;A LYGA - ROUND 15;Kauno Zalgiris;Banga;29;41;1,122;28;41;1,2439;0,7073;0,6829;1,3902;0,483
249;28/05/2023;11:55;LITHUANIA;A LYGA - ROUND 15;Zalgiris;FK Panevezys;30;43;1,3023;28;41;1,1951;0,6977;0,6829;1,3806;0,4765
250;28/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Big Bullets;Red Lions;37;43;1,5581;24;41;1,0488;0,8605;0,5854;1,4459;0,5037
251;28/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Civo Utd;Kamuzu Barracks;28;43;1,0233;22;40;0,875;0,6512;0,55;1,2012;0,3582
252;28/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Dedza Dynamos;Mighty Tigers;25;35;1,1429;22;38;0,9211;0,7143;0,5789;1,2932;0,4135
253;28/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Moyale Barracks;Blue Eagles;24;42;0,8571;18;41;0,7561;0,5714;0,439;1,0104;0,2508
254;28/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Silver Strikers;Bangwe All Stars;31;43;1,1395;2;6;0,5;0,7209;0,3333;1,0542;0,2403
255;28/05/2023;06:45;MALAYSIA;FA CUP - QUARTER-FINALS;Sabah;Kuala Lumpur City;35;43;1,2791;29;43;1,1395;0,814;0,6744;1,4884;0,549
256;28/05/2023;09:15;MALAYSIA;FA CUP - QUARTER-FINALS;Johor DT;Penang;37;43;1,6512;32;43;1,3721;0,8605;0,7442;1,6047;0,6404
257;28/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;AS Police;Bakaridjan;13;24;0,8333;7;17;0,5294;0,5417;0,4118;0,9535;0,2231
258;28/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;Binga;Korofina;8;19;0,4737;14;25;1,0;0,4211;0,56;0,9811;0,2358
259;28/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;USC Kita;Stade Malien;8;22;0,5909;7;23;0,4348;0,3636;0,3043;0,6679;0,1106
260;28/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;Yeelen;Onze Createurs;15;24;0,9167;10;26;0,6154;0,625;0,3846;1,0096;0,2404
261;28/05/2023;22:35;MEXICO;LIGA MX - CLAUSURA - PLAY OFFS - FINAL;Guadalajara Chivas;U.A.N.L.- Tigres;26;43;1,1163;29;43;1,1395;0,6047;0,6744;1,2791;0,4078
262;28/05/2023;05:00;MONGOLIA;PREMIER LEAGUE - ROUND 23;Ulaanbaatar City;Falcons;33;42;2,1429;36;43;1,7209;0,7857;0,8372;1,6229;0,6578
263;28/05/2023;08:00;MONGOLIA;PREMIER LEAGUE - ROUND 23;FC Ulaanbaatar;Deren;30;42;1,7381;36;43;1,7907;0,7143;0,8372;1,5515;0,598
264;28/05/2023;09:00;MOZAMBIQUE;MOCAMBOLA - ROUND 7;Ferroviario Nampula;Ferroviario Quelimane;20;35;0,8;3;14;0,2857;0,5714;0,2143;0,7857;0,1225
265;28/05/2023;10:00;MOZAMBIQUE;MOCAMBOLA - ROUND 7;Ferroviario Maputo;Costa do Sol;20;38;0,7105;23;37;0,9459;0,5263;0,6216;1,1479;0,3271
266;28/05/2023;10:00;MOZAMBIQUE;MOCAMBOLA - ROUND 7;Ferroviario Lichinga;Matchejde De Maputo;18;35;0,7429;3;4;1,5;0,5143;0,75;1,2643;0,3857
267;28/05/2023;10:00;MOZAMBIQUE;MOCAMBOLA - ROUND 7;UD Songo;Baia de Pemba;22;41;0,8293;17;27;1,0741;0,5366;0,6296;1,1662;0,3378
268;28/05/2023;06:30;MYANMAR;NATIONAL LEAGUE - ROUND 6;Rakhine United;Ispe FC;29;43;1,2326;30;43;1,3488;0,6744;0,6977;1,3721;0,4705
269;28/05/2023;12:30;NIGER;LIGUE 1 - ROUND 20;ASFAN;ASGNN;11;19;0,6842;8;14;0,9286;0,5789;0,5714;1,1503;0,3308
270;28/05/2023;12:30;NIGER;LIGUE 1 - ROUND 20;Police;Olympic Niamey;6;17;0,4118;7;15;0,5333;0,3529;0,4667;0,8196;0,1647
271;28/05/2023;12:30;NIGER;LIGUE 1 - ROUND 20;Tahoua;Nigelec;5;10;0,9;6;21;0,381;0,5;0,2857;0,7857;0,1429
272;28/05/2023;16:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - ROUND 2;Panama U20 W;Canada U20 W;27;31;2,1935;35;42;1,8571;0,871;0,8333;1,7043;0,7258
273;28/05/2023;19:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - ROUND 2;Jamaica U20 W;USA U20 W;24;30;1,7667;35;43;2,3488;0,8;0,814;1,614;0,6512
274;28/05/2023;17:00;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 20;General Caballero JLM;Libertad Asuncion;31;43;1,0465;29;43;1,2558;0,7209;0,6744;1,3953;0,4862
275;28/05/2023;19:30;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 20;Nacional Asuncion;Cerro Porteno;20;43;0,7442;34;43;1,2791;0,4651;0,7907;1,2558;0,3678
276;28/05/2023;15:00;PERU;LIGA 1 - APERTURA - ROUND 17;Union Comercio;ADT Tarma;30;43;1,2093;33;43;1,3023;0,6977;0,7674;1,4651;0,5354
277;28/05/2023;17:30;PERU;LIGA 1 - APERTURA - ROUND 17;Cajamarca;U. de Deportes;27;42;1,0476;27;43;0,907;0,6429;0,6279;1,2708;0,4037
278;28/05/2023;20:00;PERU;LIGA 1 - APERTURA - ROUND 17;Sport Huancayo;Sporting Cristal;26;42;1,119;23;42;1,0476;0,619;0,5476;1,1666;0,339
279;28/05/2023;20:30;PERU;LIGA 1 - APERTURA - ROUND 17;Carlos Mannucci;FBC Melgar;24;42;0,8095;25;42;0,9762;0,5714;0,5952;1,1666;0,3401
280;28/05/2023;22:30;PERU;LIGA 1 - APERTURA - ROUND 17;Alianza Lima;Binacional;25;42;0,9286;28;42;1,0238;0,5952;0,6667;1,2619;0,3968
281;28/05/2023;05:00;PHILIPPINES;PFL;Maharlika;Mendiola FC 1991;25;30;1,6;28;42;1,4286;0,8333;0,6667;1,5;0,5556
282;28/05/2023;07:40;POLAND;DIVISION 1 - ROUND 33;Wisla;Zaglebie Sosnowiec;34;43;1,3488;30;44;1,0909;0,7907;0,6818;1,4725;0,5391
283;28/05/2023;10:00;POLAND;DIVISION 1 - ROUND 33;Odra Opole;Chojniczanka;32;43;1,2326;32;42;1,3571;0,7442;0,7619;1,5061;0,567
284;28/05/2023;13:00;POLAND;DIVISION 1 - ROUND 33;Tychy;S. Rzeszow;30;41;1,3171;28;42;1,4048;0,7317;0,6667;1,3984;0,4878
285;28/05/2023;10:30;POLAND;CENTRAL YOUTH LEAGUE - ROUND 29;Pogon Szczecin U19;Korona Kielce U19;35;41;2,0244;32;42;1,6667;0,8537;0,7619;1,6156;0,6504
286;28/05/2023;12:00;POLAND;EKSTRALIGA WOMEN - ROUND 22;Czarni Sosnowiec W;UJ Krakow W;28;43;1,093;31;43;1,3953;0,6512;0,7209;1,3721;0,4695
287;28/05/2023;12:00;POLAND;EKSTRALIGA WOMEN - ROUND 22;Czworka Radom W;Bydgoszcz W;34;41;1,9024;32;43;1,3953;0,8293;0,7442;1,5735;0,6172
288;28/05/2023;12:00;POLAND;EKSTRALIGA WOMEN - ROUND 22;Medyk Konin W;GKS Katowice W;33;43;1,3023;31;43;1,3488;0,7674;0,7209;1,4883;0,5532
289;28/05/2023;12:00;POLAND;EKSTRALIGA WOMEN - ROUND 22;Pogon Tczew W;Gdansk W;25;30;2,3;31;42;1,6429;0,8333;0,7381;1,5714;0,6151
290;28/05/2023;12:00;POLAND;EKSTRALIGA WOMEN - ROUND 22;Slask Wroclaw W;Pogon Szczecin W;31;43;1,5349;33;43;1,4186;0,7209;0,7674;1,4883;0,5532
291;28/05/2023;12:00;POLAND;EKSTRALIGA WOMEN - ROUND 22;UKS SMS Lodz W;Leczna W;38;43;2,1163;35;43;2,4884;0,8837;0,814;1,6977;0,7193
292;28/05/2023;07:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 34;Oliveirense;Leixoes;33;43;1,4419;26;43;0,907;0,7674;0,6047;1,3721;0,464
293;28/05/2023;11:30;PORTUGAL;LIGA PORTUGAL 2 - ROUND 34;Nacional;Academico Viseu;30;43;1,0465;35;43;1,5814;0,6977;0,814;1,5117;0,5679
294;28/05/2023;11:30;PORTUGAL;LIGA PORTUGAL 2 - ROUND 34;Trofense;Mafra;32;42;1,0476;30;41;1,2439;0,7619;0,7317;1,4936;0,5575
295;28/05/2023;11:30;PORTUGAL;LIGA PORTUGAL 2 - ROUND 34;Vilafranquense;BSAD;22;43;0,907;33;43;1,3256;0,5116;0,7674;1,279;0,3926
296;28/05/2023;14:00;PORTUGAL;LIGA PORTUGAL 2 - ROUND 34;SC Farense;Tondela;31;43;1,1395;24;41;0,878;0,7209;0,5854;1,3063;0,422
297;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;Capricorne;St. Louis;4;9;0,7778;2;8;0,625;0,4444;0,25;0,6944;0,1111
298;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;Excelsior;Jeanne d'Arc;2;7;0,4286;3;8;0,5;0,2857;0,375;0,6607;0,1071
299;28/05/2023;08:30;RÉUNION;REGIONALE 1 - ROUND 10;OCSA Leopards;Saint-Pierroise;0;6;0,0;2;7;0,2857;0,0;0,2857;0,2857;0,0
