Nº;ID;Date;Time;Country;League;Home;Away;jogosHome;jogosAway;GPH;GAH;GPA;GAA;avgHome;avgAway;avgSum;U25;O25
1;AoQckGKJ;23/09/2023;10:30;GERMANY;BUNDESLIGA - ROUND 5;Union Berlin;Hoffenheim;22;20;2,1364;1,0455;1,6;1,85;1,9932;1,3227;3,3159;35,63;63,88
