Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
13;02/06/2023;07:00;CZECH REPUBLIC;U19 LEAGUE - ROUND 29;Dukla Prague U19;Brno U19;13;15;1,6;14;15;2,1333;0,8667;0,9333;1,8
14;02/06/2023;07:15;AUSTRALIA;NPL QUEENSLAND - ROUND 12;Olympic FC;Moreton Bay Utd;13;15;1,5333;13;15;1,6;0,8667;0,8667;1,7334
15;02/06/2023;14:00;SWEDEN;DIVISION 2 - NORRLAND - ROUND 10;Notvikens IK;Storfors AIK;13;15;1,6667;13;15;1,8667;0,8667;0,8667;1,7334
16;02/06/2023;16:15;ICELAND;DIVISION 2 - ROUND 5;Throttur Vogar;IR Reykjavik;13;15;1,2667;13;15;1,8667;0,8667;0,8667;1,7334
17;02/06/2023;08:00;AUSTRALIA;NPL WESTERN AUSTRALIA - ROUND 11;Perth Glory U21;Floreat Athena;13;15;2,4;13;15;1,8;0,8667;0,8667;1,7334
18;02/06/2023;20:00;USA;USL LEAGUE TWO;RC New Jersey;Lehigh Valley;13;15;2,0667;13;15;1,6;0,8667;0,8667;1,7334
19;02/06/2023;07:00;AUSTRALIA;NPL VICTORIA - ROUND 16;Green Gully;Bentleigh Greens;13;15;1,8667;13;15;1,5333;0,8667;0,8667;1,7334
20;02/06/2023;06:00;AUSTRALIA;NPL ACT - ROUND 4;Tigers FC;Gungahlin;13;15;1,8;13;15;2,0667;0,8667;0,8667;1,7334
21;02/06/2023;09:00;KENYA;SUPER LEAGUE - ROUND 31;Kajiado;Vihiga United;13;15;1,6;13;15;1,7333;0,8667;0,8667;1,7334
22;02/06/2023;13:00;POLAND;III LIGA - GROUP I - ROUND 32;Warta Sieradz;LKS Lodz II;12;15;1,6667;14;15;1,9333;0,8;0,9333;1,7333
23;02/06/2023;19:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - PLAY OFFS - SEMI-FINALS;USA U20 W;Costa Rica U20 W;14;15;2,1333;12;15;2,6;0,9333;0,8;1,7333
24;02/06/2023;20:00;BRAZIL;CAMPEONATO AMAPAENSE - ROUND 4;Ypiranga AP;Santana EC;12;15;1,8;14;15;2,0;0,8;0,9333;1,7333
25;02/06/2023;10:00;MALAYSIA;SUPER LEAGUE - ROUND 13;Kedah;Sabah;11;15;1,4667;15;15;1,9333;0,7333;1,0;1,7333
26;02/06/2023;20:00;USA;USL LEAGUE TWO;Thunder Bay Chill;Rochester FC;11;15;1,1333;1;1;2,0;0,7333;1,0;1,7333
27;02/06/2023;10:00;KAZAKHSTAN;FIRST DIVISION - ROUND 10;K. Almaty 2;Jas Qyran;13;15;2,0;10;12;1,8333;0,8667;0,8333;1,7
28;02/06/2023;15:45;NORTHERN IRELAND;PREMIERSHIP WOMEN - ROUND 7;Cliftonville W;Glentoran W;12;15;2,1333;13;15;2,8;0,8;0,8667;1,6667
29;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;Weindorf St. Anna;Treibach;13;15;1,4;12;15;1,4;0,8667;0,8;1,6667
30;02/06/2023;14:00;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 10;Torslanda;Grebbestad;12;15;1,4667;13;15;2,0;0,8;0,8667;1,6667
31;02/06/2023;20:00;PERU;LIGA WOMEN - ROUND 10;Killas W;Sporting Victoria W;10;15;1,2;3;3;2,0;0,6667;1,0;1,6667
32;02/06/2023;17:30;PERU;LIGA WOMEN - ROUND 10;Cesar Vallejo W;Carlos Mannucci W;13;15;1,9333;12;15;1,3333;0,8667;0,8;1,6667
33;02/06/2023;15:45;IRELAND;DIVISION 1 - ROUND 17;Waterford;Treaty United;13;15;1,6;12;15;1,3333;0,8667;0,8;1,6667
34;02/06/2023;15:15;FAROE ISLANDS;1. DEILD - ROUND 12;Sandur;Klaksvik 2;12;15;1,7333;13;15;1,7333;0,8;0,8667;1,6667
35;02/06/2023;06:30;AUSTRALIA;NPL VICTORIA - ROUND 16;Melbourne Knights;South Melbourne;13;15;1,3333;12;15;1,0667;0,8667;0,8;1,6667
36;02/06/2023;16:15;ICELAND;DIVISION 2 - ROUND 5;Fjardabyggd/Leiknir;Hottur / Huginn;13;15;2,1333;12;15;1,6667;0,8667;0,8;1,6667
37;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Pau FC;Caen;13;15;1,5333;12;15;1,4;0,8667;0,8;1,6667
38;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;Ben Aknoun;Mostaganem;12;15;1,6;13;15;1,4;0,8;0,8667;1,6667
39;02/06/2023;13:00;CZECH REPUBLIC;PLZENSKY KP - ROUND 29;Petrin Plzen B;Chotikov;14;15;3,1333;11;15;1,4;0,9333;0,7333;1,6666
40;02/06/2023;15:00;ARGENTINA;PRIMERA A WOMEN - APERTURA - ROUND 15;Excursionistas W;UAI Urquiza W;11;15;1,4667;14;15;1,6;0,7333;0,9333;1,6666
41;02/06/2023;14:00;DENMARK;1ST DIVISION - RELEGATION GROUP - ROUND 32;Nykobing;Fredericia;14;15;1,4667;11;15;1,2;0,9333;0,7333;1,6666
42;02/06/2023;07:15;AUSTRALIA;NPL NORTHERN NSW - ROUND 14;New Lambton;Lambton J.;11;13;2,1538;12;15;1,4;0,8462;0,8;1,6462
43;02/06/2023;08:00;SEYCHELLES;FIRST DIVISION LEAGUE - CHAMPIONSHIP GROUP - ROUND 14;Anse Reunion;Bazar Brothers;8;9;2,5556;8;11;1,7273;0,8889;0,7273;1,6162
44;02/06/2023;13:30;GERMANY;REGIONALLIGA BAYERN - RELEGATION - FINAL;Spvgg Ansbach 09;Gebenbach;11;15;1,4667;13;15;1,6667;0,7333;0,8667;1,6
45;02/06/2023;20:15;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 19;Prison Service;Port Of Spain;11;15;1,6667;13;15;1,8;0,7333;0,8667;1,6
46;02/06/2023;14:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 11;Hammarby W;Norrkoping W;13;15;1,7333;11;15;1,4667;0,8667;0,7333;1,6
47;02/06/2023;13:00;CZECH REPUBLIC;CFL - GROUP A - ROUND 29;Pisek;Vltavin;12;15;1,6667;12;15;1,3333;0,8;0,8;1,6
48;02/06/2023;13:00;POLAND;III LIGA - GROUP II - ROUND 32;Ol. Grudziadz;Sroda;11;15;1,0;13;15;2,2;0,7333;0,8667;1,6
49;02/06/2023;14:00;SWEDEN;DIVISION 2 - VÄSTRA GÖTALAND - ROUND 10;Landvetter;Qviding;10;15;1,2;14;15;1,6667;0,6667;0,9333;1,6
50;02/06/2023;13:00;CZECH REPUBLIC;JIHOCESKY KP - ROUND 29;Hluboka nad Vltavou;Milevsko;13;15;1,8667;11;15;1,3333;0,8667;0,7333;1,6
51;02/06/2023;08:35;CHINA;SUPER LEAGUE - ROUND 11;Zhejiang Professional;Shenzhen;11;15;1,2;13;15;1,4;0,7333;0,8667;1,6
52;02/06/2023;13:30;CZECH REPUBLIC;USTECKY KP - ROUND 28;Modlany;Krupka;12;15;1,6;12;15;1,6;0,8;0,8;1,6
53;02/06/2023;16:00;IRELAND;DIVISION 1 - ROUND 17;Finn Harps;Kerry;12;15;1,4667;12;15;1,6667;0,8;0,8;1,6
54;02/06/2023;06:00;UKRAINE;YOUTH LEAGUE - ROUND 30;Minaj U19;Zorya U19;12;15;1,4;12;15;1,4;0,8;0,8;1,6
55;02/06/2023;14:30;NORWAY;DIVISION 3 - GROUP 3 - ROUND 8;Froya;Bremnes;12;15;1,5333;12;15;1,6;0,8;0,8;1,6
56;02/06/2023;10:00;MALAYSIA;SUPER LEAGUE - ROUND 13;Kelantan United;Kelantan;10;15;1,3333;14;15;2,4667;0,6667;0,9333;1,6
57;02/06/2023;13:00;FINLAND;KAKKONEN GROUP B;HJS;Ilves 2;13;15;1,5333;11;15;1,5333;0,8667;0,7333;1,6
58;02/06/2023;12:30;FINLAND;KANSALLINEN LIIGA WOMEN;Honka W;HPS W;11;15;1,2667;13;15;1,3333;0,7333;0,8667;1,6
59;02/06/2023;16:00;NORTHERN IRELAND;PREMIERSHIP WOMEN - ROUND 7;Crusaders W;Lisburn Ladies W;12;15;1,6;12;15;2,1333;0,8;0,8;1,6
60;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Amiens;Laval;11;15;1,0;13;15;1,5333;0,7333;0,8667;1,6
61;02/06/2023;23:00;MEXICO;LIGA MX WOMEN - CLAUSURA - PLAY OFFS - FINAL;Pachuca W;Club America W;13;15;2,2;11;15;1,6667;0,8667;0,7333;1,6
62;02/06/2023;16:15;ICELAND;LENGJUDEILDIN - ROUND 5;Grotta;Leiknir;11;15;1,4;13;15;1,5333;0,7333;0,8667;1,6
63;02/06/2023;15:30;ITALY;SERIE A - ROUND 38;Sassuolo;Fiorentina;12;15;1,4;12;15;1,4;0,8;0,8;1,6
64;02/06/2023;14:00;SWEDEN;DIVISION 2 - NORRA SVEALAND - ROUND 10;Skiljebo;Enskede;14;15;1,9333;10;15;1,3333;0,9333;0,6667;1,6
65;02/06/2023;20:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 16;Aurora;Libertad Gran Mamore;12;15;1,0;12;15;1,5333;0,8;0,8;1,6
66;02/06/2023;07:30;AUSTRALIA;NPL VICTORIA - ROUND 16;Oakleigh Cannons;Dandenong Thunder;12;15;1,4667;12;15;1,6;0,8;0,8;1,6
67;02/06/2023;14:00;AUSTRIA;REGIONALLIGA WEST - TYROL - RELEGATION GROUP - ROUND 30;SC Kundl;SV Worgl;12;15;1,1333;12;15;1,5333;0,8;0,8;1,6
68;02/06/2023;14:30;AUSTRIA;BUNDESLIGA - RELEGATION GROUP - ROUND 32;A. Lustenau;Hartberg;10;15;1,2667;14;15;1,4;0,6667;0,9333;1,6
69;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;LASK (Am);WSC Wels;12;15;1,4667;12;15;1,4;0,8;0,8;1,6
70;02/06/2023;08:35;CHINA;SUPER LEAGUE - ROUND 11;Beijing Guoan;Changchun Yatai;10;15;1,3333;13;15;1,5333;0,6667;0,8667;1,5334
71;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;GC Mascara;Widad Adabi de Boufarik;10;15;1,0667;13;15;1,4;0,6667;0,8667;1,5334
72;02/06/2023;11:00;FINLAND;KANSALLINEN LIIGA WOMEN;TPS W;Aland Utd W;10;15;1,2;13;15;1,6667;0,6667;0,8667;1,5334
73;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Grenoble;Guingamp;10;15;0,8667;13;15;1,3333;0,6667;0,8667;1,5334
74;02/06/2023;16:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - PLAY OFFS - SEMI-FINALS;Mexico U20 W;Canada U20 W;10;15;1,2;13;15;2,8;0,6667;0,8667;1,5334
75;02/06/2023;23:00;USA;MLS NEXT PRO;Vancouver Whitecaps 2;Sporting Kansas City II;10;15;1,6667;13;15;1,4;0,6667;0,8667;1,5334
76;02/06/2023;19:00;BRAZIL;SERIE B - ROUND 10;Ceara;Chapecoense-SC;13;15;1,8;10;15;1,0667;0,8667;0,6667;1,5334
77;02/06/2023;15:45;GERMANY;2. BUNDESLIGA - RELEGATION - FINAL;Wehen;Arminia Bielefeld;11;15;1,4;12;15;1,6667;0,7333;0,8;1,5333
78;02/06/2023;07:00;BANGLADESH;PREMIER LEAGUE - ROUND 19;Bashundara Kings;Mohammedan;12;15;1,4667;11;15;1,2667;0,8;0,7333;1,5333
79;02/06/2023;15:45;FRANCE;LIGUE 2 - ROUND 38;Paris FC;Annecy;11;15;1,4667;12;15;1,4;0,7333;0,8;1,5333
80;02/06/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 18;Shamrock Rovers;Dundalk;12;15;1,2667;11;15;1,0;0,8;0,7333;1,5333
81;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;SC Weiz;Leoben;11;15;1,4667;12;15;1,2;0,7333;0,8;1,5333
82;02/06/2023;11:00;ITALY;PRIMAVERA 1 - PLAY OFFS - QUARTER-FINALS;Sassuolo U19;Juventus U19;12;15;1,0667;11;15;1,6;0,8;0,7333;1,5333
83;02/06/2023;18:00;TRINIDAD AND TOBAGO;TT PREMIER LEAGUE - ROUND 19;Central FC;San Juan Jabloteh;12;15;1,7333;11;15;1,8;0,8;0,7333;1,5333
84;02/06/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 19;Huracan 2;Central Cordoba 2;11;15;1,0;12;15;1,5333;0,7333;0,8;1,5333
85;02/06/2023;12:30;SLOVAKIA;4. LIGA - CENTRAL - ROUND 24;Badin;Zarnovica;9;15;1,6667;14;15;2,8667;0,6;0,9333;1,5333
86;02/06/2023;14:00;SWEDEN;DIVISION 1 - NORRA - ROUND 11;Karlstad;Orebro Syr.;12;15;1,4;11;15;1,7333;0,8;0,7333;1,5333
87;02/06/2023;14:00;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 10;Lidkoping;Gauthiod;12;15;1,6667;11;15;1,4;0,8;0,7333;1,5333
88;02/06/2023;15:00;EUROPE;EURO U17 - PLAY OFFS - FINAL;Germany U17;France U17;12;15;1,6;11;15;1,4;0,8;0,7333;1,5333
89;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;Deutschlandsberger;Allerheiligen;11;15;1,6667;12;15;1,3333;0,7333;0,8;1,5333
90;02/06/2023;13:00;CZECH REPUBLIC;DIVISION C - ROUND 29;Novy Bydzov;Dobrovice;12;15;1,6;11;15;1,4;0,8;0,7333;1,5333
91;02/06/2023;19:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 13;Ind. del Valle;Aucas;11;15;1,1333;12;15;1,1333;0,7333;0,8;1,5333
92;02/06/2023;09:00;KAZAKHSTAN;FIRST DIVISION - ROUND 10;Arys;Taraz;8;11;1,6364;12;15;1,2;0,7273;0,8;1,5273
93;02/06/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 18;UC Dublin;St. Patricks;12;15;1,3333;10;15;1,3333;0,8;0,6667;1,4667
94;02/06/2023;12:00;LITHUANIA;A LYGA - ROUND 16;Dziugas Telsiai;Kauno Zalgiris;12;15;1,2;10;15;1,0;0,8;0,6667;1,4667
95;02/06/2023;13:00;CZECH REPUBLIC;PARDUBICKY KP - ROUND 29;Horni Redice;Lazne Bohdanec;12;15;1,5333;10;15;1,1333;0,8;0,6667;1,4667
96;02/06/2023;18:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 11;12 de Octubre;Atyra;12;15;1,2667;10;15;0,8667;0,8;0,6667;1,4667
97;02/06/2023;14:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 10;Osterlen FF;Nosaby IF;10;15;1,1333;12;15;1,1333;0,6667;0,8;1,4667
98;02/06/2023;15:45;IRELAND;DIVISION 1 - ROUND 17;Bray;Galway;10;15;1,2667;12;15;1,4;0,6667;0,8;1,4667
99;02/06/2023;07:00;BANGLADESH;PREMIER LEAGUE - ROUND 19;Abahani Limited;Sheikh Jamal;13;15;1,4667;9;15;0,9333;0,8667;0,6;1,4667
100;02/06/2023;20:30;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 21;Sp. Luqueno;Sportivo Trinidense;9;15;1,1333;13;15;1,1333;0,6;0,8667;1,4667
101;02/06/2023;14:00;DENMARK;1ST DIVISION - RELEGATION GROUP - ROUND 32;Koge;F. Amager;12;15;1,6;10;15;1,2;0,8;0,6667;1,4667
102;02/06/2023;06:30;MYANMAR;NATIONAL LEAGUE - ROUND 7;Dagon;Ispe FC;10;15;1,6;12;15;1,2667;0,6667;0,8;1,4667
103;02/06/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 11;Valur;Hafnarfjordur;9;15;1,3333;13;15;2,0;0,6;0,8667;1,4667
104;02/06/2023;14:00;WORLD;ARAB CLUB CHAMPIONS CUP - QUALIFICATION - FINAL;Nouadhibou;Al Kuwait;13;15;1,3333;9;15;1,0667;0,8667;0,6;1,4667
105;02/06/2023;13:00;ARMENIA;PREMIER LEAGUE - ROUND 35;Pyunik Yerevan;Urartu;12;15;1,4667;10;15;1,0667;0,8;0,6667;1,4667
106;02/06/2023;08:00;KENYA;SUPER LEAGUE - ROUND 31;Silibwet;Mombasa Elite;9;15;1,3333;13;15;1,4;0,6;0,8667;1,4667
107;02/06/2023;19:00;BRAZIL;SERIE B - ROUND 10;Botafogo SP;Tombense;10;15;0,8667;12;15;1,4667;0,6667;0,8;1,4667
108;02/06/2023;13:00;SWEDEN;ALLSVENSKAN WOMEN - ROUND 11;Hacken W;Kristianstad W;10;15;1,2;12;15;1,4667;0,6667;0,8;1,4667
109;02/06/2023;14:30;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 10;IFK Skovde;Saffle SK;10;15;1,4667;12;15;1,2667;0,6667;0,8;1,4667
110;02/06/2023;15:00;ICELAND;LENGJUDEILDIN - ROUND 5;Thor Akureyri;Aegir;11;15;1,5333;11;15;1,5333;0,7333;0,7333;1,4666
111;02/06/2023;13:00;GAMBIA;GFA LEAGUE - ROUND 26;Greater Tomorrow;Team Rhino;11;15;1,0667;11;15;1,4;0,7333;0,7333;1,4666
112;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;Wolfsberger AC (Am);Bad Gleichenberg;11;15;1,4;11;15;1,5333;0,7333;0,7333;1,4666
113;02/06/2023;12:00;CZECH REPUBLIC;DIVISION F - ROUND 25;Valasske Mezirici;Frenstat p. R.;11;15;1,4667;11;15;1,5333;0,7333;0,7333;1,4666
114;02/06/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 19;Defensa y Justicia 2;River Plate 2;11;15;1,3333;11;15;1,2;0,7333;0,7333;1,4666
115;02/06/2023;14:00;TURKEY;SUPER LIG WOMEN - PLAY OFFS - FINAL;Fomget GSK W;Fenerbahce W;11;15;1,0667;11;15;1,0;0,7333;0,7333;1,4666
116;02/06/2023;14:00;AUSTRIA;REGIONALLIGA WEST - PROMOTION GROUP - ROUND 9;Bischofshofen;Kufstein;11;15;1,2667;11;15;1,2667;0,7333;0,7333;1,4666
117;02/06/2023;15:30;IVORY COAST;LIGUE 1 - ROUND 29;Stade d Abidjan;Stella Adjame;11;15;1,0667;11;15;1,1333;0,7333;0,7333;1,4666
118;02/06/2023;11:30;LIBYA;PREMIER LEAGUE - ROUND 17;Shabaab Al Jabal;Al Nasr;11;15;0,8667;11;15;1,0;0,7333;0,7333;1,4666
119;02/06/2023;13:00;CZECH REPUBLIC;DIVISION D - ROUND 25;Start Brno;Stara Rise;11;15;1,6;11;15;1,3333;0,7333;0,7333;1,4666
120;02/06/2023;07:30;AUSTRALIA;NPL VICTORIA - ROUND 16;Heidelberg Utd;St Albans;11;15;1,4;11;15;1,1333;0,7333;0,7333;1,4666
121;02/06/2023;12:00;CZECH REPUBLIC;DIVISION D - ROUND 25;Breclav;Bohunice;11;15;1,4667;11;15;1,6;0,7333;0,7333;1,4666
122;02/06/2023;10:00;TURKEY;TFF 3. LIG PLAY OFFS - SEMI-FINALS;Beyoglu Yeni Carsi;Efeler 09;11;15;1,2667;11;15;1,2667;0,7333;0,7333;1,4666
123;02/06/2023;06:15;MYANMAR;NATIONAL LEAGUE - ROUND 7;Shan Utd;Rakhine United;9;15;0,9333;12;15;1,8;0,6;0,8;1,4
124;02/06/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 18;Drogheda;Cork City;8;15;1,0667;13;15;1,2667;0,5333;0,8667;1,4
125;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;SAK Klagenfurt;Ried (Am);11;15;1,3333;10;15;1,4;0,7333;0,6667;1,4
126;02/06/2023;15:45;IRELAND;DIVISION 1 - ROUND 17;Wexford;Cobh Ramblers;10;15;1,1333;11;15;1,4667;0,6667;0,7333;1,4
127;02/06/2023;15:00;SWEDEN;DIVISION 2 - SÖDRA SVEALAND - ROUND 10;Ragsved;Haninge;9;15;1,2667;12;15;1,0667;0,6;0,8;1,4
128;02/06/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 11;Fram;Keflavik;12;15;1,8667;9;15;1,2;0,8;0,6;1,4
129;02/06/2023;16:15;ICELAND;BESTA-DEILD KARLA - ROUND 10;Breidablik;Vikingur Reykjavik;11;15;1,3333;10;15;1,2;0,7333;0,6667;1,4
130;02/06/2023;06:45;AUSTRALIA;NPL NSW - ROUND 18;Sutherland Sharks;Central Coast U21;8;15;0,7333;13;15;1,4667;0,5333;0,8667;1,4
131;02/06/2023;12:30;CZECH REPUBLIC;MSFL - ROUND 31;Znojmo;Uhersky Brod;11;15;1,2667;10;15;1,2667;0,7333;0,6667;1,4
132;02/06/2023;14:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 10;Balkan;VMA;7;15;0,9333;14;15;1,8667;0,4667;0,9333;1,4
133;02/06/2023;14:30;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 42;Meerbusch;Hamborn;12;15;1,3333;9;15;1,3333;0,8;0,6;1,4
134;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;El Khemis;Hussein Dey;10;15;1,2;11;15;1,1333;0,6667;0,7333;1,4
135;02/06/2023;12:00;CZECH REPUBLIC;MSFL - ROUND 31;Kvitkovice;Hlucin;10;15;0,9333;11;15;0,9333;0,6667;0,7333;1,4
136;02/06/2023;07:00;SOUTH KOREA;WK LEAGUE WOMEN - ROUND 14;Seoul W;Incheon Hyundai Steel W;11;15;1,6;10;15;1,0;0,7333;0,6667;1,4
137;02/06/2023;18:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 11;Sol de America;3 de Febrero;10;15;1,4;11;15;1,0667;0,6667;0,7333;1,4
138;02/06/2023;20:30;USA;USL CHAMPIONSHIP;Charleston;Indy Eleven;10;15;1,2;11;15;1,0;0,6667;0,7333;1,4
139;02/06/2023;14:00;DENMARK;2ND DIVISION - PROMOTION GROUP - ROUND 8;B.93;AB Copenhagen;10;15;1,4667;11;15;1,4;0,6667;0,7333;1,4
140;02/06/2023;07:00;SOUTH KOREA;WK LEAGUE WOMEN - ROUND 14;Gyeongju W;Boeun Sangmu W;8;15;0,7333;13;15;1,6667;0,5333;0,8667;1,4
141;02/06/2023;07:00;SOUTH KOREA;WK LEAGUE WOMEN - ROUND 14;Changnyeong W;Sejong Sportstoto W;10;15;0,8667;11;15;1,3333;0,6667;0,7333;1,4
142;02/06/2023;11:00;ARGENTINA;RESERVE LEAGUE - FIRST STAGE - ROUND 19;Barracas Central 2;Estudiantes L.P. 2;12;15;1,1333;9;15;1,0667;0,8;0,6;1,4
143;02/06/2023;07:00;BANGLADESH;PREMIER LEAGUE - ROUND 19;Azampur Uttara;Sheikh Russel;11;15;1,2667;10;15;1,1333;0,7333;0,6667;1,4
144;02/06/2023;20:30;USA;NISA;Club de Lyon;Albion San Diego;4;7;0,8571;12;15;1,6;0,5714;0,8;1,3714
145;02/06/2023;21:30;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 13;LDU Quito;Libertad;10;15;1,2;10;15;1,2;0,6667;0,6667;1,3334
146;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;Relizane;ASM Oran;13;15;2,0;7;15;0,6667;0,8667;0,4667;1,3334
147;02/06/2023;14:00;SWEDEN;DIVISION 2 - SÖDRA GÖTALAND - ROUND 10;Hassleholms IF;Rappe GOIF;7;15;1,2667;13;15;2,5333;0,4667;0,8667;1,3334
148;02/06/2023;21:30;BRAZIL;SERIE B - ROUND 10;Vitoria;Ituano;10;15;1,0667;10;15;1,1333;0,6667;0,6667;1,3334
149;02/06/2023;12:30;ALGERIA;LIGUE 2 - ROUND 30;Medea;Saida;10;15;1,2667;10;15;1,3333;0,6667;0,6667;1,3334
150;02/06/2023;14:00;DENMARK;1ST DIVISION - RELEGATION GROUP - ROUND 32;Hillerod;Hobro;7;15;0,5333;13;15;1,3333;0,4667;0,8667;1,3334
151;02/06/2023;21:30;BRAZIL;SERIE B - ROUND 10;Criciuma;Atletico GO;8;15;0,9333;12;15;1,4667;0,5333;0,8;1,3333
152;02/06/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 29;Vocklamarkt;Union Gurten;9;15;0,8;11;15;1,6;0,6;0,7333;1,3333
153;02/06/2023;12:30;CROATIA;PRVA NL - ROUND 33;Rudes;Vukovar 1991;9;15;0,8667;11;15;1,2;0,6;0,7333;1,3333
154;02/06/2023;07:00;AUSTRALIA;NPL SOUTH AUSTRALIAN - ROUND 15;White City;Campbelltown City;9;15;1,1333;11;15;1,4;0,6;0,7333;1,3333
155;02/06/2023;20:30;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 21;Guarani;Olimpia Asuncion;9;15;1,0;11;15;1,0667;0,6;0,7333;1,3333
156;02/06/2023;08:00;KENYA;SUPER LEAGUE - ROUND 31;Migori;Coastal Heroes;9;15;0,9333;11;15;1,8667;0,6;0,7333;1,3333
157;02/06/2023;15:45;IRELAND;DIVISION 1 - ROUND 17;Athlone;Longford;11;15;1,4;9;15;0,8667;0,7333;0,6;1,3333
158;02/06/2023;09:00;KAZAKHSTAN;FIRST DIVISION - ROUND 10;FK Kyran;Turkistan;11;15;2,2667;9;15;1,4667;0,7333;0,6;1,3333
