Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum
32;31/07/2023;13:30;WORLD;CLUB FRIENDLY;Zagora (Cro);Sibenik (Cro);24;30;1,6;21;30;1,0333;0,8;0,7;1,5
33;31/07/2023;14:00;SWEDEN;ALLSVENSKAN - ROUND 17;Sirius;AIK;25;30;1,5;20;30;1,1667;0,8333;0,6667;1,5
34;31/07/2023;07:00;SOUTH KOREA;K LEAGUE 2 - ROUND 24;Seoul E-Land;Asan;21;30;1,0667;24;30;0,9667;0,7;0,8;1,5
35;31/07/2023;16:30;WORLD;COTIF TOURNAMENT;Alzira U20;Real Murcia U20;2;4;0,5;1;1;1,0;0,5;1,0;1,5
36;31/07/2023;06:00;PHILIPPINES;COPA PAULINO ALCANTARA;Philippine Air Force;Loyola;24;28;2,0357;19;30;1,2667;0,8571;0,6333;1,4904
37;31/07/2023;06:30;MYANMAR;NATIONAL LEAGUE - ROUND 14;Rakhine United;Yangon Utd;24;30;1,6333;20;30;1,4;0,8;0,6667;1,4667
38;31/07/2023;13:30;RUSSIA;PREMIER LEAGUE - ROUND 2;Spartak Moscow;Baltika;24;30;1,4667;20;30;1,0667;0,8;0,6667;1,4667
39;31/07/2023;22:06;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 3;Club Leon W;Queretaro W;26;30;1,5333;18;30;0,6667;0,8667;0,6;1,4667
40;31/07/2023;04:00;WORLD;WORLD CUP WOMEN - ROUND 3;Costa Rica W;Zambia W;25;30;1,7;19;30;1,1333;0,8333;0,6333;1,4666
41;31/07/2023;14:00;DENMARK;SUPERLIGA - ROUND 2;Aarhus;Nordsjaelland;22;30;1,2333;22;30;1,2667;0,7333;0,7333;1,4666
42;31/07/2023;10:00;WORLD;CLUB FRIENDLY;Emirates Club (Uae);Al Qadisiya (Sau);25;30;1,6667;19;30;0,8667;0,8333;0,6333;1,4666
43;31/07/2023;20:15;PARAGUAY;DIVISION INTERMEDIA - ROUND 19;Sol de America;Recoleta;20;30;1,2667;14;18;1,7778;0,6667;0,7778;1,4445
44;31/07/2023;14:00;LITHUANIA;I LYGA - ROUND 16;Riteriai 2;Nevezis Kedainiai;23;30;1,4;20;30;1,0333;0,7667;0,6667;1,4334
45;31/07/2023;12:30;FINLAND;YKKONEN;KaPa;JJK Jyvaskyla;25;30;1,7;18;30;1,1333;0,8333;0,6;1,4333
46;31/07/2023;14:00;SWEDEN;SUPERETTAN - ROUND 16;Orebro;GAIS;18;30;0,9667;25;30;1,0333;0,6;0,8333;1,4333
47;31/07/2023;21:30;CHILE;PRIMERA B - ROUND 20;La Serena;Deportes Temuco;21;30;1,2;22;30;1,0333;0,7;0,7333;1,4333
48;31/07/2023;14:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 15;Olympic;Lunds;25;30;1,6667;18;30;1,0333;0,8333;0,6;1,4333
49;31/07/2023;21:00;NORTH & CENTRAL AMERICA;LEAGUES CUP;Puebla;Chicago Fire;21;30;1,4333;22;30;1,3;0,7;0,7333;1,4333
50;31/07/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 9;Deportivo Muniz;Lugano;22;30;1,1;21;30;1,0;0,7333;0,7;1,4333
51;31/07/2023;00:00;NORTH & CENTRAL AMERICA;LEAGUES CUP;U.A.N.L.- Tigres;San Jose Earthquakes;21;30;1,2333;22;30;1,2333;0,7;0,7333;1,4333
52;31/07/2023;09:00;WORLD;CLUB FRIENDLY;Francs Borains (Bel);Kifisias (Gre);24;30;1,4667;19;30;1,1333;0,8;0,6333;1,4333
53;31/07/2023;13:00;POLAND;DIVISION 2 - ROUND 2;GKS Jastrzebie;Stomil Olsztyn;22;30;1,3;20;30;1,0667;0,7333;0,6667;1,4
54;31/07/2023;16:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Monastir;Al-Nassr;19;30;0,9;23;30;1,2667;0,6333;0,7667;1,4
55;31/07/2023;12:30;WORLD;CLUB FRIENDLY;Gubbio (Ita);Trestina (Ita);20;30;0,9667;22;30;1,2;0,6667;0,7333;1,4
56;31/07/2023;19:00;CHILE;PRIMERA B - ROUND 20;U. De Concepcion;Cobreloa;22;30;0,9333;20;30;1,1667;0,7333;0,6667;1,4
57;31/07/2023;12:00;LATVIA;OPTIBET VIRSLIGA - ROUND 24;Metta/LU;Jelgava;23;30;1,4333;19;30;1,2333;0,7667;0,6333;1,4
58;31/07/2023;14:00;SWEDEN;ALLSVENSKAN - ROUND 17;Malmo FF;Varnamo;21;30;1,3;21;30;1,2333;0,7;0,7;1,4
59;31/07/2023;07:00;WORLD;WORLD CUP WOMEN - ROUND 3;Canada W;Australia W;20;30;0,8667;22;30;1,4667;0,6667;0,7333;1,4
60;31/07/2023;07:00;WORLD;WORLD CUP WOMEN - ROUND 3;Ireland W;Nigeria W;23;30;1,3667;18;30;1,1333;0,7667;0,6;1,3667
61;31/07/2023;14:00;SWEDEN;SUPERETTAN - ROUND 16;Utsikten;Helsingborg;20;30;1,1333;21;30;0,9333;0,6667;0,7;1,3667
62;31/07/2023;18:00;PARAGUAY;DIVISION INTERMEDIA - ROUND 19;2 de Mayo;Rubio Nu;18;30;1,1333;23;30;1,2667;0,6;0,7667;1,3667
63;31/07/2023;12:00;SLOVAKIA;SLOVAK CUP - 1/128-FINALS;Gaboltov;Bardejov;2;3;1,6667;21;30;1,4667;0,6667;0,7;1,3667
64;31/07/2023;16:15;ICELAND;BESTA DEILD KARLA - ROUND 17;KR Reykjavik;Valur;20;30;1,2667;21;30;1,3333;0,6667;0,7;1,3667
65;31/07/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 27;Def. de Belgrano;Flandria;19;30;0,9;22;30;1,1333;0,6333;0,7333;1,3666
66;31/07/2023;09:30;KYRGYZSTAN;PREMIER LIGA - ROUND 12;Muras United;Alga;9;14;1,5;21;30;1,2;0,6429;0,7;1,3429
67;31/07/2023;11:00;ARMENIA;PREMIER LEAGUE - ROUND 1;Alashkert;Pyunik Yerevan;17;30;1,0;23;30;1,3333;0,5667;0,7667;1,3334
68;31/07/2023;20:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Aguia De Maraba;Atletico-CE;20;30;1,2;20;30;1,2667;0,6667;0,6667;1,3334
69;31/07/2023;13:45;ESTONIA;MEISTRILIIGA - ROUND 1;Kuressaare;Tammeka;20;30;1,2667;20;30;1,1333;0,6667;0,6667;1,3334
70;31/07/2023;15:00;HUNGARY;OTP BANK LIGA - ROUND 1;Debrecen;Mezokovesd-Zsory;18;30;0,9333;22;30;1,4667;0,6;0,7333;1,3333
71;31/07/2023;00:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Dorados de Sinaloa;Atletico La Paz;18;30;0,9333;22;30;1,2333;0,6;0,7333;1,3333
72;31/07/2023;21:00;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Princesa do Solimoes;Ferroviario;18;30;1,0;22;30;1,3;0,6;0,7333;1,3333
73;31/07/2023;12:30;WORLD;CLUB FRIENDLY;Gaziantep (Tur);Bursaspor (Tur);19;28;0,9643;19;30;1,1;0,6786;0,6333;1,3119
74;31/07/2023;13:00;POLAND;DIVISION 1 - ROUND 2;GKS Katowice;Chrobry Glogow;19;30;1,0667;20;30;1,4333;0,6333;0,6667;1,3
75;31/07/2023;07:30;SOUTH KOREA;K LEAGUE 2 - ROUND 24;Anyang;Gimcheon Sangmu;19;30;1,1667;20;30;0,9667;0,6333;0,6667;1,3
76;31/07/2023;22:05;MEXICO;LIGA DE EXPANSION MX - APERTURA - ROUND 2;Alebrijes Oaxaca;Tapatio;19;30;1,1;20;30;1,2667;0,6333;0,6667;1,3
77;31/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Yupanqui;Excursionistas;17;30;1,0667;22;30;1,1;0,5667;0,7333;1,3
78;31/07/2023;04:30;WORLD;CLUB FRIENDLY;Almeria (Esp);Antequera (Esp);21;30;1,3667;18;30;1,1;0,7;0,6;1,3
79;31/07/2023;20:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 15;Aparecidense;Floresta EC;19;30;0,8333;20;30;1,1;0,6333;0,6667;1,3
80;31/07/2023;11:00;RUSSIA;FNL - ROUND 3;Alania Vladikavkaz;Kamaz;18;30;1,2333;21;30;1,3333;0,6;0,7;1,3
81;31/07/2023;15:30;ROMANIA;LIGA 1 - ROUND 3;Din. Bucuresti;Sepsi Sf. Gheorghe;20;30;1,5667;18;30;1,1667;0,6667;0,6;1,2667
82;31/07/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 9;El Porvenir;Central Ballester;24;30;1,0333;14;30;0,7;0,8;0,4667;1,2667
83;31/07/2023;22:30;NORTH & CENTRAL AMERICA;LEAGUES CUP;Toluca;Colorado Rapids;23;30;1,7667;15;30;1,0667;0,7667;0,5;1,2667
84;31/07/2023;13:00;WORLD;CLUB FRIENDLY;Voska Sport (Mkd);Fushe Kosova (Kos);26;30;1,7;2;5;0,8;0,8667;0,4;1,2667
85;31/07/2023;20:00;BRAZIL;SERIE C - FIRST STAGE - ROUND 15;Brusque;Sao Bernardo;17;30;0,7667;21;30;0,9667;0,5667;0,7;1,2667
86;31/07/2023;10:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Al Wahda;CR Belouizdad;16;30;0,9;22;30;1,0667;0,5333;0,7333;1,2666
87;31/07/2023;17:00;VENEZUELA;LIGA FUTVE 2 - CLAUSURA - ROUND 3;Academia Anzoategui;Nueva Esparta;20;30;1,0;17;30;0,8;0,6667;0,5667;1,2334
88;31/07/2023;20:10;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Chico;La Equidad;20;30;1,0667;17;30;1,0;0,6667;0,5667;1,2334
89;31/07/2023;17:15;PERU;LIGA 1 - CLAUSURA - ROUND 6;Sport Huancayo;Alianza Atl.;16;30;1,0;21;30;1,4;0,5333;0,7;1,2333
90;31/07/2023;14:00;WORLD;ARAB CLUB CHAMPIONS CUP - ROUND 2;Raja Casablanca;Al Kuwait;19;30;0,9333;17;30;1,1333;0,6333;0,5667;1,2
91;31/07/2023;20:30;BRAZIL;SERIE D - PLAY OFFS - 1/16-FINALS;Democrata GV;Anapolis;21;30;0,8333;15;30;0,8667;0,7;0,5;1,2
92;31/07/2023;15:00;PERU;LIGA 1 - CLAUSURA - ROUND 6;Sport Boys;FBC Melgar;16;30;0,7333;20;30;1,3;0,5333;0,6667;1,2
93;31/07/2023;12:30;BULGARIA;VTORA LIGA - ROUND 3;Maritsa Plovdiv;Svoge;20;30;1,0667;16;30;0,8;0,6667;0,5333;1,2
94;31/07/2023;18:00;COLOMBIA;PRIMERA B - CLAUSURA - ROUND 2;Cucuta;Real Soacha;17;30;1,0333;18;30;0,9333;0,5667;0,6;1,1667
95;31/07/2023;15:30;ARGENTINA;PRIMERA C - ROUND 29;Deportivo Espanol;Central Cordoba;17;30;0,9333;18;30;0,9667;0,5667;0,6;1,1667
96;31/07/2023;14:00;SERBIA;SUPER LIGA - ROUND 1;Mladost;Radnik;19;30;1,0667;16;30;0,7667;0,6333;0,5333;1,1666
97;31/07/2023;21:10;ARGENTINA;PRIMERA NACIONAL - ROUND 27;All Boys;Defensores Unidos;19;30;0,9;16;30;0,7;0,6333;0,5333;1,1666
98;31/07/2023;19:00;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Talleres (R.E);Argentino de Merlo;14;30;0,7;20;30;1,0667;0,4667;0,6667;1,1334
99;31/07/2023;18:00;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Envigado;U. Magdalena;17;30;0,8;17;30;1,0333;0,5667;0,5667;1,1334
100;31/07/2023;22:30;PERU;LIGA 1 - CLAUSURA - ROUND 6;U. de Deportes;Carlos Mannucci;18;30;0,8667;15;30;0,6667;0,6;0,5;1,1
101;31/07/2023;15:30;ARGENTINA;PRIMERA D - SECOND STAGE - ROUND 9;CSR Espanol;Mercedes;17;30;0,9;16;30;0,7667;0,5667;0,5333;1,1
102;31/07/2023;15:15;BULGARIA;PARVA LIGA - ROUND 3;Lok. Plovdiv;Botev Vratsa;19;30;1,0;14;30;0,7667;0,6333;0,4667;1,1
103;31/07/2023;22:20;COLOMBIA;PRIMERA A - CLAUSURA - ROUND 3;Junior;Bucaramanga;14;30;0,6333;18;30;0,8333;0,4667;0,6;1,0667
104;31/07/2023;15:30;ARGENTINA;PRIMERA B - CLAUSURA - ROUND 8;Dock Sud;Fenix;16;30;0,9667;16;30;0,8333;0,5333;0,5333;1,0666
105;31/07/2023;09:30;MOZAMBIQUE;MOCAMBOLA - ROUND 13;Ferroviario Beira;Ferroviario Lichinga;15;30;0,7333;16;30;0,8333;0,5;0,5333;1,0333
